拆	解体する、開ける	ㄔㄞ / chāi
昆	兄、昆虫	ㄎㄨㄣ / kūn
屍	死体	ㄕ / shī
脆	もろい、サクサクした	ㄘㄨㄟˋ / cuì
蛇	蛇	ㄕㄜˊ / shé
痴	痴呆、夢中になる	ㄔ / chī
銳	鋭い	ㄖㄨㄟˋ / ruì
抖	震える	ㄉㄡˇ / dǒu
虹	虹	ㄏㄨㄥˊ / hóng
恭	うやうやしい	ㄍㄨㄥ / gōng
晃	揺れる	ㄏㄨㄤˋ / huàng
桑	桑	ㄙㄤ / sāng
窄	狭い	ㄓㄞˇ / zhǎi
慨	嘆く、慨嘆する	ㄎㄞˇ / kǎi
嬌	愛らしい、甘える	ㄐㄧㄠ / jiāo
潰	潰れる、決壊する	ㄎㄨㄟˋ / kuì
狹	狭い	ㄒㄧㄚˊ / xiá
匙	スプーン	ㄔˊ / chí
歇	休む	ㄒㄧㄝ / xiē
奴	奴隷	ㄋㄨˊ / nú
舟	舟	ㄓㄡ / zhōu
佔	占める	ㄓㄢˋ / zhàn
倦	飽きる、疲れる	ㄐㄩㄢˋ / juàn
紡	紡ぐ	ㄈㄤˇ / fǎng
郭	城郭、姓	ㄍㄨㄛ / guō
嫁	嫁ぐ	ㄐㄧㄚˋ / jià
銘	銘記する	ㄇㄧㄥˊ / míng
誼	よしみ、友情	ㄧˋ / yì
欄	欄、柵	ㄌㄢˊ / lán
罐	缶	ㄍㄨㄢˋ / guàn
仿	模倣する	ㄈㄤˇ / fǎng
伍	隊伍、五	ㄨˇ / wǔ
昇	昇る	ㄕㄥ / shēng
芬	芳しい	ㄈㄣ / fēn
珊	珊瑚	ㄕㄢ / shān
悔	後悔する	ㄏㄨㄟˇ / huǐ
敞	開け放つ、広々とした	ㄔㄤˇ / chǎng
軸	軸	ㄓㄡˊ / zhóu
撥	弾く、ダイヤルを回す	ㄅㄛ / bō
翼	翼	ㄧˋ / yì
薯	芋	ㄕㄨˇ / shǔ
譬	例えば	ㄆㄧˋ / pì
驕	驕る	ㄐㄧㄠ / jiāo
征	征伐する	ㄓㄥ / zhēng
嫌	嫌う	ㄒㄧㄢˊ / xián
弊	弊害	ㄅㄧˋ / bì
磁	磁石	ㄘˊ / cí
蕩	揺れ動く	ㄉㄤˋ / dàng
污	汚れる	ㄨ / wū
腺	腺	ㄒㄧㄢˋ / xiàn
餃	餃子	ㄐㄧㄠˇ / jiǎo
魅	魅了する	ㄇㄟˋ / mèi
鴉	カラス	ㄧㄚ / yā
燭	ろうそく	ㄓㄨˊ / zhú
鍊	鍛える、鎖	ㄌㄧㄢˋ / liàn
芙	芙蓉	ㄈㄨˊ / fú
凌	凌駕する、迫る	ㄌㄧㄥˊ / líng
烤	焼く	ㄎㄠˇ / kǎo
羞	恥じる	ㄒㄧㄡ / xiū
墊	敷く、立て替える	ㄉㄧㄢˋ / diàn
誦	暗誦する	ㄙㄨㄥˋ / sòng
鞭	鞭	ㄅㄧㄢ / biān
蘆	葦	ㄌㄨˊ / lú
鶴	鶴	ㄏㄜˋ / hè
斥	退ける、叱る	ㄔˋ / chì
妓	娼婦	ㄐㄧˋ / jì
抹	塗る、拭き取る	ㄇㄛˇ / mǒ
倉	倉	ㄘㄤ / cāng
拳	拳	ㄑㄩㄢˊ / quán
脊	背骨	ㄐㄧˇ / jǐ
睜	目を見開く	ㄓㄥ / zhēng
碌	忙しい、平凡な	ㄌㄨˋ / lù
蔬	野菜	ㄕㄨ / shū
擋	遮る、防ぐ	ㄉㄤˇ / dǎng
嶼	島	ㄩˇ / yǔ
糧	食糧	ㄌㄧㄤˊ / liáng
鯨	鯨	ㄐㄧㄥ / jīng
弦	弦	ㄒㄧㄢˊ / xián
盾	盾	ㄉㄨㄣˋ / dùn
盼	待ち望む	ㄆㄢˋ / pàn
毯	毛布	ㄊㄢˇ / tǎn
楞	ボーッとする	ㄌㄥˋ / lèng
彰	明らかにする	ㄓㄤ / zhāng
糞	糞	ㄈㄣˋ / fèn
蕾	つぼみ	ㄌㄟˇ / lěi
懶	怠惰な、面倒くさがる	ㄌㄢˇ / lǎn
蘿	大根、蔓	ㄌㄨㄛˊ / luó
怖	怖い	ㄅㄨˋ / bù
扁	平たい	ㄅㄧㄢˇ / biǎn
捏	つまむ、でっち上げる	ㄋㄧㄝ / niē
填	埋める、記入する	ㄊㄧㄢˊ / tián
澎	水が波立つ	ㄆㄥ / pēng
償	償う	ㄔㄤˊ / cháng
巢	巣	ㄔㄠˊ / cháo
喘	喘ぐ	ㄔㄨㄢˇ / chuǎn
喉	喉	ㄏㄡˊ / hóu
舅	母方の叔父	ㄐㄧㄡˋ / jiù
櫃	戸棚、カウンター	ㄍㄨㄟˋ / guì
犧	犠牲	ㄒㄧ / xī
匹	匹、馬の数え方	ㄆㄧ / pī
昔	昔	ㄒㄧˊ / xí
娛	楽しませる	ㄩˊ / yú
臭	臭い	ㄔㄡˋ / chòu
惟	ただ〜のみ	ㄨㄟˊ / wéi
煮	煮る	ㄓㄨˇ / zhǔ
嫩	柔らかい、若い	ㄋㄣˋ / nèn
碩	大きい、立派な	ㄕㄨㄛˋ / shuò
暮	暮れ	ㄇㄨˋ / mù
憾	遺憾、残念に思う	ㄏㄢˋ / hàn
瞬	またたく	ㄕㄨㄣˋ / shùn
禪	禅	ㄔㄢˊ / chán
瀑	滝	ㄆㄨˋ / pù
闢	開く、開拓する	ㄆㄧˋ / pì
呵	ああと声を出す、叱る	ㄏㄜ / hē
捧	両手で捧げ持つ	ㄆㄥˇ / pěng
紮	縛る	ㄓㄚ / zhā
廈	ビル	ㄕㄚˋ / shà
歉	謝る	ㄑㄧㄢˋ / qiàn
蔔	大根など	ㄅㄛ˙ / bo
螺	巻き貝	ㄌㄨㄛˊ / luó
謙	謙虚な	ㄑㄧㄢ / qiān
癮	中毒、やみつき	ㄧㄣˇ / yǐn
妝	化粧	ㄓㄨㄤ / zhuāng
卓	優れている	ㄓㄨㄛˊ / zhuó
頁	ページ	ㄧㄝˋ / yè
株	株、植物を数える量詞	ㄓㄨ / zhū
崖	崖	ㄧㄞˊ / yái
庸	平凡な	ㄩㄥ / yōng
捲	巻く	ㄐㄩㄢˇ / juǎn
桶	桶	ㄊㄨㄥˇ / tǒng
焚	燃やす	ㄈㄣˊ / fén
翔	翔る	ㄒㄧㄤˊ / xiáng
貶	けなす、下落する	ㄅㄧㄢˇ / biǎn
蝦	エビ	ㄒㄧㄚ / xiā
賦	賦与する	ㄈㄨˋ / fù
醜	醜い	ㄔㄡˇ / chǒu
譜	楽譜	ㄆㄨˇ / pǔ
騙	騙す	ㄆㄧㄢˋ / piàn
矛	矛	ㄇㄠˊ / máo
穴	穴	ㄒㄩㄝˋ / xuè
汝	汝	ㄖㄨˇ / rǔ
牡	オス	ㄇㄨˇ / mǔ
芒	ススキ	ㄇㄤˊ / máng
泊	泊まる	ㄅㄛˊ / bó
玲	玉の鳴る音	ㄌㄧㄥˊ / líng
脖	首	ㄅㄛˊ / bó
蓬	ふさふさした	ㄆㄥˊ / péng
踐	実践する	ㄐㄧㄢˋ / jiàn
駝	ラクダ	ㄊㄨㄛˊ / tuó
蕭	寂しい、姓	ㄒㄧㄠ / xiāo
抄	書き写す	ㄔㄠ / chāo
扯	引っ張る、でたらめを言う	ㄔㄜˇ / chě
乖	お利口な	ㄍㄨㄞ / guāi
屆	届く、〜期	ㄐㄧㄝˋ / jiè
瓷	磁器	ㄘˊ / cí
踩	踏む	ㄘㄞˇ / cǎi
遮	遮る	ㄓㄜ / zhē
彌	補う	ㄇㄧˊ / mí
疆	境界、領土	ㄐㄧㄤ / jiāng
繳	納める	ㄐㄧㄠˇ / jiǎo
顛	頂上、覆る	ㄉㄧㄢ / diān
鹽	塩	ㄧㄢˊ / yán
夷	平らげる、えびす	ㄧˊ / yí
呂	姓	ㄌㄩˇ / lǚ
帕	ハンカチ	ㄆㄚˋ / pà
拋	投げる	ㄆㄠ / pāo
俠	任侠	ㄒㄧㄚˊ / xiá
喇	ラッパ	ㄌㄚˇ / lǎ
廁	トイレ	ㄘㄜˋ / cè
脾	脾臓	ㄆㄧˊ / pí
萎	しおれる	ㄨㄟ / wēi
愚	愚かな	ㄩˊ / yú
酷	残酷な、クールな	ㄎㄨˋ / kù
賭	賭ける	ㄉㄨˇ / dǔ
燥	乾燥した	ㄗㄠˋ / zào
鑼	銅鑼	ㄌㄨㄛˊ / luó
盲	盲目	ㄇㄤˊ / máng
爽	爽やかな	ㄕㄨㄤˇ / shuǎng
喬	背が高い、姓	ㄑㄧㄠˊ / qiáo
欽	敬う	ㄑㄧㄣ / qīn
猩	チンパンジーなど	ㄒㄧㄥ / xīng
僑	華僑	ㄑㄧㄠˊ / qiáo
踢	蹴る	ㄊㄧ / tī
襯	下着、引き立てる	ㄔㄣˋ / chèn
犬	犬	ㄑㄩㄢˇ / quǎn
挨	順に、受ける	ㄞ / āi
啞	唖、言葉が出ない	ㄧㄚˇ / yǎ
梨	梨	ㄌㄧˊ / lí
暈	めまいがする	ㄩㄣ / yūn
溶	溶ける	ㄖㄨㄥˊ / róng
蕙	蘭の一種	ㄏㄨㄟˋ / huì
濫	みだりに	ㄌㄢˋ / làn
瞧	見る	ㄑㄧㄠˊ / qiáo
鵑	ホトトギス、ツツジ	ㄐㄩㄢ / juān
轟	轟く	ㄏㄨㄥ / hōng
忌	忌む	ㄐㄧˋ / jì
赴	赴く	ㄈㄨˋ / fù
倡	提唱する	ㄔㄤˋ / chàng
訝	驚く	ㄧㄚˋ / yà
愧	恥じる	ㄎㄨㄟˋ / kuì
跪	ひざまずく	ㄍㄨㄟˋ / guì
遣	派遣する	ㄑㄧㄢˇ / qiǎn
蔡	姓	ㄘㄞˋ / cài
橘	みかん	ㄐㄩˊ / jú
澡	入浴する	ㄗㄠˇ / zǎo
諧	調和する、ユーモア	ㄒㄧㄝˊ / xié
濤	波	ㄊㄠ / tāo
霜	霜	ㄕㄨㄤ / shuāng
雛	ひな	ㄔㄨˊ / chú
藩	藩	ㄈㄢˊ / fán
伐	伐る	ㄈㄚ / fā
枚	枚	ㄇㄟˊ / méi
倘	もし	ㄊㄤˇ / tǎng
唸	声に出して読む	ㄋㄧㄢˋ / niàn
註	注釈	ㄓㄨˋ / zhù
裙	スカート	ㄑㄩㄣˊ / qún
蝕	むしばむ	ㄕˊ / shí
裸	裸	ㄌㄨㄛˇ / luǒ
蹲	しゃがむ	ㄉㄨㄣ / dūn
吱	キーキー鳴く	ㄓ / zhī
妥	妥当な	ㄊㄨㄛˇ / tuǒ
肪	脂肪	ㄈㄤˊ / fáng
咱	我々	ㄗㄢˊ / zán
晉	晋	ㄐㄧㄣˋ / jìn
掀	めくる	ㄒㄧㄢ / xiān
逗	からかう、とどまる	ㄉㄡˋ / dòu
趁	乗じる	ㄔㄣˋ / chèn
頑	頑固な、いたずらな	ㄨㄢˊ / wán
魄	魂魄	ㄆㄛˋ / pò
枕	枕	ㄓㄣˇ / zhěn
芝	芝	ㄓ / zhī
喃	つぶやく	ㄋㄢˊ / nán
壺	壺	ㄏㄨˊ / hú
棚	棚	ㄆㄥˊ / péng
辜	罪、背く	ㄍㄨ / gū
賊	賊	ㄗㄟˊ / zéi
飼	飼う	ㄙˋ / sì
瘧	マラリア	ㄋㄩㄝˋ / nüè
綱	綱	ㄍㄤ / gāng
螢	蛍	ㄧㄥˊ / yíng
篷	覆い	ㄆㄥˊ / péng
糟	酒かす、ひどい	ㄗㄠ / zāo
軀	身体	ㄑㄩ / qū
髒	汚い	ㄗㄤ / zāng
弗	〜ない	ㄈㄨˊ / fú
剎	一瞬、寺	ㄔㄚˋ / chà
恍	ぼんやりする	ㄏㄨㄤˇ / huǎng
倚	寄りかかる	ㄧˇ / yǐ
崩	崩れる	ㄅㄥ / bēng
堤	堤防	ㄊㄧˊ / tí
瑜	美しい玉	ㄩˊ / yú
鉛	鉛	ㄑㄧㄢ / qiān
誓	誓う	ㄕˋ / shì
皺	しわ	ㄓㄡˋ / zhòu
謎	謎	ㄇㄧˊ / mí
謹	つつしむ	ㄐㄧㄣˇ / jǐn
鬍	ひげ	ㄏㄨˊ / hú
騷	騒ぐ	ㄙㄠ / sāo
髓	髄	ㄙㄨㄟˇ / suǐ
仲	仲、兄弟の二番目	ㄓㄨㄥˋ / zhòng
吻	キスする	ㄨㄣˇ / wěn
俊	俊敏な	ㄐㄩㄣˋ / jùn
咪	猫の鳴き声	ㄇㄧ / mī
洩	漏れる	ㄒㄧㄝˋ / xiè
衫	シャツ	ㄕㄢ / shān
戚	親戚	ㄑㄧ / qī
莉	ジャスミン	ㄌㄧˋ / lì
欺	欺く	ㄑㄧ / qī
惹	引き起こす	ㄖㄜˇ / rě
燦	輝く	ㄘㄢˋ / càn
顫	震える	ㄓㄢˋ / zhàn
巾	布	ㄐㄧㄣ / jīn
允	許す	ㄩㄣˇ / yǔn
勾	引っ掛ける	ㄍㄡ / gōu
匪	盗賊	ㄈㄟˇ / fěi
墜	落ちる	ㄓㄨㄟˋ / zhuì
壘	塁	ㄌㄟˇ / lěi
薦	推薦する	ㄐㄧㄢˋ / jiàn
驟	急に	ㄓㄡˋ / zhòu
仕	仕える	ㄕˋ / shì
兆	兆し、兆	ㄓㄠˋ / zhào
屁	おなら	ㄆㄧˋ / pì
侯	諸侯	ㄏㄡˊ / hóu
狠	残酷な	ㄏㄣˇ / hěn
哩	マイル、語気詞	ㄌㄧˇ / lǐ
挽	引き止める	ㄨㄢˇ / wǎn
爹	父	ㄉㄧㄝ / diē
劣	劣る	ㄌㄧㄝˋ / liè
倆	二人	ㄌㄧㄤˇ / liǎng
茲	ここに	ㄗ / zī
辱	侮辱する	ㄖㄨˋ / rù
棲	棲む	ㄑㄧ / qī
僧	僧	ㄙㄥ / sēng
撰	執筆する	ㄓㄨㄢˋ / zhuàn
澄	澄む	ㄔㄥˊ / chéng
膝	膝	ㄒㄧ / xī
駱	ラクダ	ㄌㄨㄛˋ / luò
瞪	睨む	ㄉㄥˋ / dèng
矚	注目する	ㄓㄨˇ / zhǔ
沾	濡れる、つく	ㄓㄢ / zhān
畏	恐れる	ㄨㄟˋ / wèi
范	姓	ㄈㄢˋ / fàn
宵	夜	ㄒㄧㄠ / xiāo
恥	恥	ㄔˇ / chǐ
淒	もの寂しい	ㄑㄧ / qī
淪	沈む、淪落する	ㄌㄨㄣˊ / lún
塢	土手	ㄨˋ / wù
漿	どろどろの液	ㄐㄧㄤ / jiāng
蔭	日陰	ㄧㄣˋ / yìn
凸	凸	ㄊㄨ / tū
矣	〜である	ㄧˇ / yǐ
沸	沸く	ㄈㄟˋ / fèi
娜	しなやかな、名前用	ㄋㄚˋ / nà
偽	偽の	ㄨㄟˋ / wèi
腎	腎臓	ㄕㄣˋ / shèn
鼎	鼎	ㄉㄧㄥˇ / dǐng
辣	辛い	ㄌㄚˋ / là
潭	淵	ㄊㄢˊ / tán
賠	賠償する	ㄆㄟˊ / péi
燙	熱い、火傷する	ㄊㄤˋ / tàng
濱	水際	ㄅㄧㄣ / bīn
檳	ビンロウ	ㄅㄧㄥ / bīng
闖	押し入る	ㄔㄨㄤˇ / chuǎng
蘋	リンゴ	ㄆㄧㄥˊ / píng
叉	フォーク	ㄔㄚ / chā
仇	敵	ㄔㄡˊ / chóu
歧	分岐する	ㄑㄧˊ / qí
咳	咳をする	ㄎㄜˊ / ké
唉	ああ	ㄞ / āi
哦	おお	ㄛˊ / ó
殷	手厚い	ㄧㄣ / yīn
疹	発疹	ㄓㄣˇ / zhěn
梭	杼、行ったり来たりする	ㄙㄨㄛ / suō
莎	名前用	ㄕㄚ / shā
喧	喧しい	ㄒㄩㄢ / xuān
甦	蘇る	ㄙㄨ / sū
煌	輝く	ㄏㄨㄤˊ / huáng
聘	雇う	ㄆㄧㄣˋ / pìn
嘻	あははと笑う	ㄒㄧ / xī
篩	ふるい	ㄕㄞ / shāi
聳	そびえる	ㄙㄨㄥˇ / sǒng
藤	藤	ㄊㄥˊ / téng
虐	虐げる	ㄋㄩㄝˋ / nüè
栗	栗	ㄌㄧˋ / lì
狼	狼	ㄌㄤˊ / láng
笨	愚かな	ㄅㄣˋ / bèn
豚	豚	ㄊㄨㄣˊ / tún
煤	石炭	ㄇㄟˊ / méi
雌	メス	ㄘ / cī
噹	ゴーンと鳴る	ㄉㄤ / dāng
諷	風刺する	ㄈㄥˋ / fèng
龜	亀	ㄍㄨㄟ / guī
仗	武器、頼る	ㄓㄤˋ / zhàng
披	羽織る	ㄆㄧ / pī
拚	命がけでやる	ㄆㄢˋ / pàn
衍	広がる	ㄧㄢˇ / yǎn
宰	屠殺する、主宰する	ㄗㄞˇ / zǎi
莓	イチゴなど	ㄇㄟˊ / méi
湊	集める	ㄘㄡˋ / còu
犀	サイ	ㄒㄧ / xī
絨	絨毯、ベルベット	ㄖㄨㄥˊ / róng
菩	菩薩	ㄆㄨˊ / pú
溢	溢れる	ㄧˋ / yì
颱	台風	ㄊㄞˊ / tái
儒	儒教	ㄖㄨˊ / rú
鍾	集める、姓	ㄓㄨㄥ / zhōng
隸	隷属する	ㄌㄧˋ / lì
鬚	ひげ	ㄒㄩ / xū
狐	キツネ	ㄏㄨˊ / hú
昭	明らか	ㄓㄠ / zhāo
訣	秘訣、別れる	ㄐㄩㄝˊ / jué
逛	ぶらぶら歩く	ㄍㄨㄤˋ / guàng
墾	開墾する	ㄎㄣˇ / kěn
窺	覗く	ㄎㄨㄟ / kuī
懲	懲らしめる	ㄔㄥˊ / chéng
饋	贈る	ㄎㄨㄟˋ / kuì
坊	作業場、町	ㄈㄤ / fāng
役	兵役、役目	ㄧˋ / yì
妳	あなた（女性）	ㄋㄧˇ / nǐ
岳	岳	ㄩㄝˋ / yuè
削	削る	ㄒㄧㄠ / xiāo
拱	アーチ、両手を胸の前で合わせる	ㄍㄨㄥˇ / gǒng
搏	つかみ合う	ㄅㄛˊ / bó
睹	見る	ㄉㄨˇ / dǔ
僵	硬直する	ㄐㄧㄤ / jiāng
嘩	やかましい	ㄏㄨㄚ / huā
蟬	セミ	ㄔㄢˊ / chán
蠟	蝋	ㄌㄚˋ / là
驢	ロバ	ㄌㄩˊ / lǘ
卜	占う	ㄅㄨˇ / bǔ
朽	朽ちる	ㄒㄧㄡˇ / xiǔ
杉	杉	ㄕㄢ / shān
剝	剥ぐ	ㄅㄛ / bō
陡	険しい	ㄉㄡˇ / dǒu
曹	姓	ㄘㄠˊ / cáo
搞	する、やる	ㄍㄠˇ / gǎo
僚	同僚	ㄌㄧㄠˊ / liáo
諒	許す、察する	ㄌㄧㄤˋ / liàng
螞	アリ	ㄇㄚˇ / mǎ
遵	従う	ㄗㄨㄣ / zūn
嚮	向かう	ㄒㄧㄤˋ / xiàng
醬	ソース、味噌	ㄐㄧㄤˋ / jiàng
嚷	わめく	ㄖㄤˇ / rǎng
邪	邪悪な	ㄒㄧㄝˊ / xié
泣	泣く	ㄑㄧˋ / qì
侶	伴侶	ㄌㄩˇ / lǚ
砂	砂	ㄕㄚ / shā
崗	丘、見張り	ㄍㄤ / gāng
笛	笛	ㄉㄧˊ / dí
滔	水が溢れる	ㄊㄠ / tāo
寡	少ない、未亡人	ㄍㄨㄚˇ / guǎ
懇	懇切な	ㄎㄣˇ / kěn
濕	湿る	ㄕ / shī
瓣	花びら	ㄅㄢˋ / bàn
嚼	噛む	ㄐㄧㄠˊ / jiáo
丸	丸薬	ㄨㄢˊ / wán
叨	おしゃべり	ㄉㄠ / dāo
押	押さえる、預ける	ㄧㄚ / yā
杭	杭	ㄏㄤˊ / háng
帥	かっこいい、将帥	ㄕㄨㄞˋ / shuài
梳	櫛、とかす	ㄕㄨ / shū
堵	塞ぐ	ㄉㄨˇ / dǔ
傢	家具	ㄐㄧㄚ / jiā
惶	恐れる	ㄏㄨㄤˊ / huáng
晰	はっきりした	ㄒㄧ / xī
雁	雁	ㄧㄢˋ / yàn
募	募る	ㄇㄨˋ / mù
楓	楓	ㄈㄥ / fēng
綁	縛る	ㄅㄤˇ / bǎng
蜥	トカゲ	ㄒㄧ / xī
墳	墓	ㄈㄣˊ / fén
撼	揺るがす	ㄏㄢˋ / hàn
頰	頬	ㄐㄧㄚˊ / jiá
禱	祈る	ㄉㄠˇ / dǎo
辮	おさげ	ㄅㄧㄢˋ / biàn
釀	醸造する	ㄋㄧㄤˋ / niàng
辰	時間、干支	ㄔㄣˊ / chén
祈	祈る	ㄑㄧˊ / qí
茅	茅	ㄇㄠˊ / máo
斬	斬る	ㄓㄢˇ / zhǎn
焉	〜である	ㄧㄢ / yān
傍	そば、近づく	ㄅㄤ / bāng
