森林	森林	ㄙㄣ ㄌㄧㄣˊ / sēn lín
登場	登場する	ㄉㄥ ㄔㄤˇ / dēng chǎng
人才	人材	ㄖㄣˊ ㄘㄞˊ / rén cái
品牌	ブランド	ㄆㄧㄣˇ ㄆㄞˊ / pǐn pái
看見	見える	ㄎㄢˋ ㄐㄧㄢˋ / kàn jiàn
疾病	疾病	ㄐㄧˊ ㄅㄧㄥˋ / jí bìng
人士	人々	ㄖㄣˊ ㄕˋ / rén shì
今日	今日	ㄐㄧㄣ ㄖˋ / jīn rì
水準	水準	ㄕㄨㄟˇ ㄓㄨㄣˇ / shuǐ zhǔn
目的	目的	ㄇㄨˋ ㄉㄧˋ / mù dì
名單	名簿	ㄇㄧㄥˊ ㄉㄢ / míng dān
階段	段階	ㄐㄧㄝ ㄉㄨㄢˋ / jiē duàn
擴大	拡大する	ㄎㄨㄛˋ ㄉㄚˋ / kuò dà
心情	気分	ㄒㄧㄣ ㄑㄧㄥˊ / xīn qíng
生物	生物	ㄕㄥ ㄨˋ / shēng wù
校長	校長	ㄒㄧㄠˋ ㄓㄤˇ / xiào zhǎng
畢業	卒業する	ㄅㄧˋ ㄧㄝˋ / bì yè
這是	これは〜である	ㄓㄜˋ ㄕˋ / zhè shì
團體	団体	ㄊㄨㄢˊ ㄊㄧˇ / tuán tǐ
公布	公布する	ㄍㄨㄥ ㄅㄨˋ / gōng bù
全部	全部	ㄑㄩㄢˊ ㄅㄨˋ / quán bù
玻璃	ガラス	ㄅㄛ ㄌㄧˊ / bō lí
習慣	習慣	ㄒㄧˊ ㄍㄨㄢˋ / xí guàn
證明	証明する	ㄓㄥˋ ㄇㄧㄥˊ / zhèng míng
正確	正確な	ㄓㄥˋ ㄑㄩㄝˋ / zhèng què
民國	民国	ㄇㄧㄣˊ ㄍㄨㄛˊ / mín guó
全面	全面的な	ㄑㄩㄢˊ ㄇㄧㄢˋ / quán miàn
空氣	空気	ㄎㄨㄥ ㄑㄧˋ / kōng qì
特色	特色	ㄊㄜˋ ㄙㄜˋ / tè sè
感受	感覚	ㄍㄢˇ ㄕㄡˋ / gǎn shòu
不可	〜してはいけない	ㄅㄨˋ ㄎㄜˇ / bù kě
本身	自身	ㄅㄣˇ ㄕㄣ / běn shēn
正常	正常な	ㄓㄥˋ ㄔㄤˊ / zhèng cháng
回家	帰宅する	ㄏㄨㄟˊ ㄐㄧㄚ / huí jiā
如今	今では	ㄖㄨˊ ㄐㄧㄣ / rú jīn
西方	西方	ㄒㄧ ㄈㄤ / xī fāng
那裡	あそこ	ㄋㄚˋ ㄌㄧˇ / nà lǐ
相關	関連する	ㄒㄧㄤ ㄍㄨㄢ / xiāng guān
風格	スタイル	ㄈㄥ ㄍㄜˊ / fēng gé
透過	〜を通じて	ㄊㄡˋ ㄍㄨㄛˋ / tòu guò
絕對	絶対に	ㄐㄩㄝˊ ㄉㄨㄟˋ / jué duì
豐富	豊富な	ㄈㄥ ㄈㄨˋ / fēng fù
反而	かえって	ㄈㄢˇ ㄦˊ / fǎn ér
參觀	見学する	ㄘㄢ ㄍㄨㄢ / cān guān
國中	中学校	ㄍㄨㄛˊ ㄓㄨㄥ / guó zhōng
理想	理想	ㄌㄧˇ ㄒㄧㄤˇ / lǐ xiǎng
達到	達成する	ㄉㄚˊ ㄉㄠˋ / dá dào
學者	学者	ㄒㄩㄝˊ ㄓㄜˇ / xué zhě
一旦	いったん〜すれば	ㄧˊ ㄉㄢˋ / yí dàn
明天	明日	ㄇㄧㄥˊ ㄊㄧㄢ / míng tiān
發表	発表する	ㄈㄚ ㄅㄧㄠˇ / fā biǎo
中國人	中国人	ㄓㄨㄥ ㄍㄨㄛˊ ㄖㄣˊ / zhōng guó rén
印象	印象	ㄧㄣˋ ㄒㄧㄤˋ / yìn xiàng
良好	良好な	ㄌㄧㄤˊ ㄏㄠˇ / liáng hǎo
當地	現地	ㄉㄤ ㄉㄧˋ / dāng dì
公開	公開する	ㄍㄨㄥ ㄎㄞ / gōng kāi
好像	〜のようだ	ㄏㄠˇ ㄒㄧㄤˋ / hǎo xiàng
屬於	〜に属する	ㄕㄨˇ ㄩˊ / shǔ yú
有趣	面白い	ㄧㄡˇ ㄑㄩˋ / yǒu qù
利率	利率	ㄌㄧˋ ㄌㄩˋ / lì lǜ
首先	まず	ㄕㄡˇ ㄒㄧㄢ / shǒu xiān
規模	規模	ㄍㄨㄟ ㄇㄛˊ / guī mó
擔心	心配する	ㄉㄢ ㄒㄧㄣ / dān xīn
車種	車種	ㄔㄜ ㄓㄨㄥˇ / chē zhǒng
恐龍	恐竜	ㄎㄨㄥˇ ㄌㄨㄥˊ / kǒng lóng
接觸	接触する	ㄐㄧㄝ ㄔㄨˋ / jiē chù
大眾	大衆	ㄉㄚˋ ㄓㄨㄥˋ / dà zhòng
主管	管理者	ㄓㄨˇ ㄍㄨㄢˇ / zhǔ guǎn
採用	採用する	ㄘㄞˇ ㄧㄨㄥˋ / cǎi yòng
垃圾	ゴミ	ㄌㄜˋ ㄙㄜˋ / lè sè
金融	金融	ㄐㄧㄣ ㄖㄨㄥˊ / jīn róng
思想	思想	ㄙ ㄒㄧㄤˇ / sī xiǎng
研習	研修する	ㄧㄢˊ ㄒㄧˊ / yán xí
討論	討論する	ㄊㄠˇ ㄌㄨㄣˋ / tǎo lùn
輕鬆	リラックスした	ㄑㄧㄥ ㄙㄨㄥ / qīng sōng
導致	招く	ㄉㄠˇ ㄓˋ / dǎo zhì
內部	内部	ㄋㄟˋ ㄅㄨˋ / nèi bù
來自	〜から来る	ㄌㄞˊ ㄗˋ / lái zì
小學	小学校	ㄒㄧㄠˇ ㄒㄩㄝˊ / xiǎo xué
教室	教室	ㄐㄧㄠˋ ㄕˋ / jiào shì
這麼	こんなに	ㄓㄜˋ ㄇㄜ˙ / zhè me
解釋	解釈する	ㄐㄧㄝˇ ㄕˋ / jiě shì
道路	道路	ㄉㄠˋ ㄌㄨˋ / dào lù
整體	全体	ㄓㄥˇ ㄊㄧˇ / zhěng tǐ
北京	北京	ㄅㄟˇ ㄐㄧㄥ / běi jīng
色彩	色彩	ㄙㄜˋ ㄘㄞˇ / sè cǎi
行銷	マーケティング	ㄒㄧㄥˊ ㄒㄧㄠ / xíng xiāo
花蓮	花蓮	ㄏㄨㄚ ㄌㄧㄢˊ / huā lián
消失	消失する	ㄒㄧㄠ ㄕ / xiāo shī
結合	結合する	ㄐㄧㄝˊ ㄏㄜˊ / jié hé
總經理	社長	ㄗㄨㄥˇ ㄐㄧㄥ ㄌㄧˇ / zǒng jīng lǐ
挑戰	挑戦する	ㄊㄧㄠˇ ㄓㄢˋ / tiǎo zhàn
堅持	堅持する	ㄐㄧㄢ ㄔˊ / jiān chí
部門	部門	ㄅㄨˋ ㄇㄣˊ / bù mén
興趣	興味	ㄒㄧㄥˋ ㄑㄩˋ / xìng qù
總是	いつも	ㄗㄨㄥˇ ㄕˋ / zǒng shì
丈夫	夫	ㄓㄤˋ ㄈㄨ / zhàng fū
回來	帰ってくる	ㄏㄨㄟˊ ㄌㄞˊ / huí lái
法律	法律	ㄈㄚˇ ㄌㄩˋ / fǎ lǜ
原本	元々	ㄩㄢˊ ㄅㄣˇ / yuán běn
從事	従事する	ㄘㄨㄥˊ ㄕˋ / cóng shì
獲利	利益を得る	ㄏㄨㄛˋ ㄌㄧˋ / huò lì
怎樣	どのように	ㄗㄣˇ ㄧㄤˋ / zěn yàng
高中	高校	ㄍㄠ ㄓㄨㄥ / gāo zhōng
數學	数学	ㄕㄨˋ ㄒㄩㄝˊ / shù xué
公園	公園	ㄍㄨㄥ ㄩㄢˊ / gōng yuán
方案	プラン	ㄈㄤ ㄢˋ / fāng àn
流行	流行する	ㄌㄧㄡˊ ㄒㄧㄥˊ / liú xíng
常常	しばしば	ㄔㄤˊ ㄔㄤˊ / cháng cháng
教部	教育部	ㄐㄧㄠˋ ㄅㄨˋ / jiào bù
尋找	探す	ㄒㄩㄣˊ ㄓㄠˇ / xún zhǎo
貿易	貿易	ㄇㄠˋ ㄧˋ / mào yì
進口	輸入する	ㄐㄧㄣˋ ㄎㄡˇ / jìn kǒu
煩惱	悩む	ㄈㄢˊ ㄋㄠˇ / fán nǎo
擔任	務める	ㄉㄢ ㄖㄣˋ / dān rèn
角度	角度	ㄐㄧㄠˇ ㄉㄨˋ / jiǎo dù
思考	思考する	ㄙ ㄎㄠˇ / sī kǎo
無論	〜にかかわらず	ㄨˊ ㄌㄨㄣˋ / wú lùn
對象	対象	ㄉㄨㄟˋ ㄒㄧㄤˋ / duì xiàng
休閒	レジャー	ㄒㄧㄡ ㄒㄧㄢˊ / xiū xián
植物	植物	ㄓˊ ㄨˋ / zhí wù
適合	適合する	ㄕˋ ㄏㄜˊ / shì hé
它們	それら	ㄊㄚ ㄇㄣ˙ / tā men
我國	わが国	ㄨㄛˇ ㄍㄨㄛˊ / wǒ guó
消費	消費する	ㄒㄧㄠ ㄈㄟˋ / xiāo fèi
情緒	感情	ㄑㄧㄥˊ ㄒㄩˋ / qíng xù
報紙	新聞（紙）	ㄅㄠˋ ㄓˇ / bào zhǐ
緊張	緊張する	ㄐㄧㄣˇ ㄓㄤ / jǐn zhāng
模式	パターン	ㄇㄛˊ ㄕˋ / mó shì
有時	時には	ㄧㄡˇ ㄕˊ / yǒu shí
李登輝	李登輝	ㄌㄧˇ ㄉㄥ ㄏㄨㄟ / lǐ dēng huī
亞洲	アジア	ㄧㄚˇ ㄓㄡ / yǎ zhōu
或者	あるいは	ㄏㄨㄛˋ ㄓㄜˇ / huò zhě
原則	原則	ㄩㄢˊ ㄗㄜˊ / yuán zé
馬力	馬力	ㄇㄚˇ ㄌㄧˋ / mǎ lì
國外	国外	ㄍㄨㄛˊ ㄨㄞˋ / guó wài
意見	意見	ㄧˋ ㄐㄧㄢˋ / yì jiàn
鼓勵	奨励する	ㄍㄨˇ ㄌㄧˋ / gǔ lì
範圍	範囲	ㄈㄢˋ ㄨㄟˊ / fàn wéi
大部分	大部分	ㄉㄚˋ ㄅㄨˋ ㄈㄣˋ / dà bù fèn
充分	十分に	ㄔㄨㄥ ㄈㄣ / chōng fēn
限制	制限する	ㄒㄧㄢˋ ㄓˋ / xiàn zhì
辦理	手続きする	ㄅㄢˋ ㄌㄧˇ / bàn lǐ
聰明	賢い	ㄘㄨㄥ ㄇㄧㄥˊ / cōng míng
重大	重大な	ㄓㄨㄥˋ ㄉㄚˋ / zhòng dà
海外	海外	ㄏㄞˇ ㄨㄞˋ / hǎi wài
輔導	指導する	ㄈㄨˇ ㄉㄠˇ / fǔ dǎo
人體	人体	ㄖㄣˊ ㄊㄧˇ / rén tǐ
危機	危機	ㄨㄟˊ ㄐㄧ / wéi jī
青年	青年	ㄑㄧㄥ ㄋㄧㄢˊ / qīng nián
相對	相対的に	ㄒㄧㄤ ㄉㄨㄟˋ / xiāng duì
接近	接近する	ㄐㄧㄝ ㄐㄧㄣˋ / jiē jìn
採取	採る	ㄘㄞˇ ㄑㄩˇ / cǎi qǔ
暑假	夏休み	ㄕㄨˇ ㄐㄧㄚˋ / shǔ jià
競賽	コンテスト	ㄐㄧㄥˋ ㄙㄞˋ / jìng sài
顯然	明らかに	ㄒㄧㄢˇ ㄖㄢˊ / xiǎn rán
快速	快速な	ㄎㄨㄞˋ ㄙㄨˋ / kuài sù
皇帝	皇帝	ㄏㄨㄤˊ ㄉㄧˋ / huáng dì
執行	執行する	ㄓˊ ㄒㄧㄥˊ / zhí xíng
溝通	コミュニケーションをとる	ㄍㄡ ㄊㄨㄥ / gōu tōng
確定	確定する	ㄑㄩㄝˋ ㄉㄧㄥˋ / què dìng
大自然	大自然	ㄉㄚˋ ㄗˋ ㄖㄢˊ / dà zì rán
歡樂	喜び	ㄏㄨㄢ ㄌㄜˋ / huān lè
小心	気をつける	ㄒㄧㄠˇ ㄒㄧㄣ / xiǎo xīn
幼稚園	幼稚園	ㄧㄡˋ ㄓˋ ㄩㄢˊ / yòu zhì yuán
名字	名前	ㄇㄧㄥˊ ㄗˋ / míng zì
穩定	安定している	ㄨㄣˇ ㄉㄧㄥˋ / wěn dìng
轎車	セダン	ㄐㄧㄠˋ ㄔㄜ / jiào chē
自殺	自殺する	ㄗˋ ㄕㄚ / zì shā
迅速	迅速な	ㄒㄩㄣˋ ㄙㄨˋ / xùn sù
到底	結局	ㄉㄠˋ ㄉㄧˇ / dào dǐ
家人	家族	ㄐㄧㄚ ㄖㄣˊ / jiā rén
破壞	破壊する	ㄆㄛˋ ㄏㄨㄞˋ / pò huài
動作	動作	ㄉㄨㄥˋ ㄗㄨㄛˋ / dòng zuò
商品	商品	ㄕㄤ ㄆㄧㄣˇ / shāng pǐn
訪問	訪問する	ㄈㄤˇ ㄨㄣˋ / fǎng wèn
儘管	〜にもかかわらず	ㄐㄧㄣˇ ㄍㄨㄢˇ / jǐn guǎn
下來	降りてくる	ㄒㄧㄚˋ ㄌㄞˊ / xià lái
比例	割合	ㄅㄧˇ ㄌㄧˋ / bǐ lì
立即	直ちに	ㄌㄧˋ ㄐㄧˊ / lì jí
再度	再び	ㄗㄞˋ ㄉㄨˋ / zài dù
回收	回収する	ㄏㄨㄟˊ ㄕㄡ / huí shōu
西元	西暦	ㄒㄧ ㄩㄢˊ / xī yuán
星期	曜日	ㄒㄧㄥ ㄑㄧˊ / xīng qí
陽光	太陽の光	ㄧㄤˊ ㄍㄨㄤ / yáng guāng
預算	予算	ㄩˋ ㄙㄨㄢˋ / yù suàn
購買	購買する	ㄍㄡˋ ㄇㄞˇ / gòu mǎi
關鍵	鍵	ㄍㄨㄢ ㄐㄧㄢˋ / guān jiàn
願意	〜したいと思う	ㄩㄢˋ ㄧˋ / yuàn yì
大多數	大多数	ㄉㄚˋ ㄉㄨㄛ ㄕㄨˋ / dà duō shù
幼兒	幼児	ㄧㄡˋ ㄦˊ / yòu ér
至少	少なくとも	ㄓˋ ㄕㄠˇ / zhì shǎo
否則	さもなければ	ㄈㄡˇ ㄗㄜˊ / fǒu zé
刺激	刺激する	ㄘˋ ㄐㄧ / cì jī
爭取	勝ち取る	ㄓㄥ ㄑㄩˇ / zhēng qǔ
恢復	回復する	ㄏㄨㄟ ㄈㄨˋ / huī fù
展現	現れる	ㄓㄢˇ ㄒㄧㄢˋ / zhǎn xiàn
時刻	時刻	ㄕˊ ㄎㄜˋ / shí kè
症狀	症状	ㄓㄥˋ ㄓㄨㄤˋ / zhèng zhuàng
商業	商業	ㄕㄤ ㄧㄝˋ / shāng yè
意識	意識	ㄧˋ ㄕˋ / yì shì
愛情	愛情	ㄞˋ ㄑㄧㄥˊ / ài qíng
語言	言語	ㄩˇ ㄧㄢˊ / yǔ yán
顏色	色	ㄧㄢˊ ㄙㄜˋ / yán sè
老人	老人	ㄌㄠˇ ㄖㄣˊ / lǎo rén
差異	差異	ㄔㄚ ㄧˋ / chā yì
針對	〜に対して	ㄓㄣ ㄉㄨㄟˋ / zhēn duì
措施	措置	ㄘㄨㄛˋ ㄕ / cuò shī
晚上	晩	ㄨㄢˇ ㄕㄤˋ / wǎn shàng
報名	申し込む	ㄅㄠˋ ㄇㄧㄥˊ / bào míng
發行	発行する	ㄈㄚ ㄒㄧㄥˊ / fā xíng
照片	写真	ㄓㄠˋ ㄆㄧㄢˋ / zhào piàn
臺北縣	台北県	ㄊㄞˊ ㄅㄟˇ ㄒㄧㄢˋ / tái běi xiàn
類似	類似する	ㄌㄟˋ ㄙˋ / lèi sì
天下	天下	ㄊㄧㄢ ㄒㄧㄚˋ / tiān xià
出國	出国する	ㄔㄨ ㄍㄨㄛˊ / chū guó
同意	同意する	ㄊㄨㄥˊ ㄧˋ / tóng yì
背景	背景	ㄅㄟˋ ㄐㄧㄥˇ / bèi jǐng
數字	数字	ㄕㄨˋ ㄗˋ / shù zì
確實	確かに	ㄑㄩㄝˋ ㄕˊ / què shí
觀點	観点	ㄍㄨㄢ ㄉㄧㄢˇ / guān diǎn
加速	加速する	ㄐㄧㄚ ㄙㄨˋ / jiā sù
正是	まさに〜である	ㄓㄥˋ ㄕˋ / zhèng shì
而已	〜にすぎない	ㄦˊ ㄧˇ / ér yǐ
車款	車種モデル	ㄔㄜ ㄎㄨㄢˇ / chē kuǎn
或是	あるいは	ㄏㄨㄛˋ ㄕˋ / huò shì
長大	成長する	ㄓㄤˇ ㄉㄚˋ / zhǎng dà
看法	見解	ㄎㄢˋ ㄈㄚˇ / kàn fǎ
博士	博士	ㄅㄛˊ ㄕˋ / bó shì
對方	相手	ㄉㄨㄟˋ ㄈㄤ / duì fāng
臺商	台湾企業	ㄊㄞˊ ㄕㄤ / tái shāng
權力	権力	ㄑㄩㄢˊ ㄌㄧˋ / quán lì
不錯	良い	ㄅㄨˊ ㄘㄨㄛˋ / bú cuò
危險	危険である	ㄨㄟˊ ㄒㄧㄢˇ / wéi xiǎn
回答	回答する	ㄏㄨㄟˊ ㄉㄚˊ / huí dá
投入	投入する	ㄊㄡˊ ㄖㄨˋ / tóu rù
股票	株式	ㄍㄨˇ ㄆㄧㄠˋ / gǔ piào
信心	自信	ㄒㄧㄣˋ ㄒㄧㄣ / xìn xīn
節目	番組	ㄐㄧㄝˊ ㄇㄨˋ / jié mù
臺中	台中	ㄊㄞˊ ㄓㄨㄥ / tái zhōng
澳洲	オーストラリア	ㄠˋ ㄓㄡ / ào zhōu
各地	各地	ㄍㄜˋ ㄉㄧˋ / gè dì
成果	成果	ㄔㄥˊ ㄍㄨㄛˇ / chéng guǒ
考試	試験	ㄎㄠˇ ㄕˋ / kǎo shì
免費	無料の	ㄇㄧㄢˇ ㄈㄟˋ / miǎn fèi
受到	受ける	ㄕㄡˋ ㄉㄠˋ / shòu dào
妻子	妻	ㄑㄧ ㄗˇ / qī zǐ
昨天	昨日	ㄗㄨㄛˊ ㄊㄧㄢ / zuó tiān
現實	現実	ㄒㄧㄢˋ ㄕˊ / xiàn shí
跑車	スポーツカー	ㄆㄠˇ ㄔㄜ / pǎo chē
瞭解	了解する	ㄌㄧㄠˇ ㄐㄧㄝˇ / liǎo jiě
繪畫	絵画	ㄏㄨㄟˋ ㄏㄨㄚˋ / huì huà
關心	関心を持つ	ㄍㄨㄢ ㄒㄧㄣ / guān xīn
只能	〜しかできない	ㄓˇ ㄋㄥˊ / zhǐ néng
民族	民族	ㄇㄧㄣˊ ㄗㄨˊ / mín zú
取得	取得する	ㄑㄩˇ ㄉㄜˊ / qǔ dé
房地產	不動産	ㄈㄤˊ ㄉㄧˋ ㄔㄢˇ / fáng dì chǎn
突破	突破する	ㄊㄨˊ ㄆㄛˋ / tú pò
尊重	尊重する	ㄗㄨㄣ ㄓㄨㄥˋ / zūn zhòng
普遍	普遍的な	ㄆㄨˇ ㄅㄧㄢˋ / pǔ biàn
辦公室	オフィス	ㄅㄢˋ ㄍㄨㄥ ㄕˋ / bàn gōng shì
嬰兒	赤ちゃん	ㄧㄥ ㄦˊ / yīng ér
工廠	工場	ㄍㄨㄥ ㄔㄤˇ / gōng chǎng
失敗	失敗する	ㄕ ㄅㄞˋ / shī bài
房子	家	ㄈㄤˊ ㄗ˙ / fáng zi
物質	物質	ㄨˋ ㄓˊ / wù zhí
旅行	旅行する	ㄌㄩˇ ㄒㄧㄥˊ / lǚ xíng
訊息	メッセージ	ㄒㄩㄣˋ ㄒㄧˊ / xùn xí
感情	感情	ㄍㄢˇ ㄑㄧㄥˊ / gǎn qíng
一生	一生	ㄧˋ ㄕㄥ / yì shēng
工具	ツール	ㄍㄨㄥ ㄐㄩˋ / gōng jù
自動	自動	ㄗˋ ㄉㄨㄥˋ / zì dòng
身上	体	ㄕㄣ ㄕㄤˋ / shēn shàng
咖啡	コーヒー	ㄎㄚ ㄈㄟ / kā fēi
裡面	中	ㄌㄧˇ ㄇㄧㄢˋ / lǐ miàn
農民	農民	ㄋㄨㄥˊ ㄇㄧㄣˊ / nóng mín
衛生	衛生	ㄨㄟˋ ㄕㄥ / wèi shēng
分鐘	分	ㄈㄣ ㄓㄨㄥ / fēn zhōng
至今	今に至るまで	ㄓˋ ㄐㄧㄣ / zhì jīn
家族	家族	ㄐㄧㄚ ㄗㄨˊ / jiā zú
記者	記者	ㄐㄧˋ ㄓㄜˇ / jì zhě
培養	育成する	ㄆㄟˊ ㄧㄤˇ / péi yǎng
貸款	ローン	ㄉㄞˋ ㄎㄨㄢˇ / dài kuǎn
進步	進歩する	ㄐㄧㄣˋ ㄅㄨˋ / jìn bù
實驗	実験	ㄕˊ ㄧㄢˋ / shí yàn
複雜	複雑な	ㄈㄨˋ ㄗㄚˊ / fù zá
收入	収入	ㄕㄡ ㄖㄨˋ / shōu rù
形式	形式	ㄒㄧㄥˊ ㄕˋ / xíng shì
找到	見つける	ㄓㄠˇ ㄉㄠˋ / zhǎo dào
投資人	投資家	ㄊㄡˊ ㄗ ㄖㄣˊ / tóu zī rén
男性	男性	ㄋㄢˊ ㄒㄧㄥˋ / nán xìng
依然	依然として	ㄧ ㄖㄢˊ / yī rán
夏天	夏	ㄒㄧㄚˋ ㄊㄧㄢ / xià tiān
著名	著名な	ㄓㄨˋ ㄇㄧㄥˊ / zhù míng
愛心	思いやり	ㄞˋ ㄒㄧㄣ / ài xīn
經費	経費	ㄐㄧㄥ ㄈㄟˋ / jīng fèi
人數	人数	ㄖㄣˊ ㄕㄨˋ / rén shù
小姐	〜さん（女性）	ㄒㄧㄠˇ ㄐㄧㄝˇ / xiǎo jiě
交易	取引する	ㄐㄧㄠ ㄧˋ / jiāo yì
老闆	社長	ㄌㄠˇ ㄅㄢˇ / lǎo bǎn
呼吸	呼吸する	ㄏㄨ ㄒㄧ / hū xī
彼此	お互い	ㄅㄧˇ ㄘˇ / bǐ cǐ
計算	計算する	ㄐㄧˋ ㄙㄨㄢˋ / jì suàn
氣氛	雰囲気	ㄑㄧˋ ㄈㄣ / qì fēn
採訪	取材する	ㄘㄞˇ ㄈㄤˇ / cǎi fǎng
暴力	暴力	ㄅㄠˋ ㄌㄧˋ / bào lì
器官	器官	ㄑㄧˋ ㄍㄨㄢ / qì guān
大幅	大幅に	ㄉㄚˋ ㄈㄨˊ / dà fú
子女	子女	ㄗˇ ㄋㄩˇ / zǐ nǚ
主題	テーマ	ㄓㄨˇ ㄊㄧˊ / zhǔ tí
合理	合理的な	ㄏㄜˊ ㄌㄧˇ / hé lǐ
車子	車	ㄔㄜ ㄗ˙ / chē zi
協助	協力する	ㄒㄧㄝˊ ㄓㄨˋ / xié zhù
英文	英語	ㄧㄥ ㄨㄣˊ / yīng wén
執政黨	与党	ㄓˊ ㄓㄥˋ ㄉㄤˇ / zhí zhèng dǎng
符合	合致する	ㄈㄨˊ ㄏㄜˊ / fú hé
演員	俳優	ㄧㄢˇ ㄩㄢˊ / yǎn yuán
