不過	しかし	ㄅㄨˊ ㄍㄨㄛˋ / bú guò
影響	影響	ㄧㄥˇ ㄒㄧㄤˇ / yǐng xiǎng
已經	すでに	ㄧˇ ㄐㄧㄥ / yǐ jīng
政治	政治	ㄓㄥˋ ㄓˋ / zhèng zhì
投資	投資	ㄊㄡˊ ㄗ / tóu zī
就是	つまり	ㄐㄧㄡˋ ㄕˋ / jiù shì
關係	関係	ㄍㄨㄢ ㄒㄧ / guān xi
未來	未来	ㄨㄟˋ ㄌㄞˊ / wèi lái
重要	重要である	ㄓㄨㄥˋ ㄧㄠˋ / zhòng yào
出現	出現する	ㄔㄨ ㄒㄧㄢˋ / chū xiàn
引擎	エンジン	ㄧㄣˇ ㄑㄧㄥˊ / yǐn qíng
希望	希望する	ㄒㄧ ㄨㄤˋ / xī wàng
研究	研究	ㄧㄢˊ ㄐㄧㄡˋ / yán jiù
北市	台北市	ㄅㄟˇ ㄕˋ / běi shì
學生	学生	ㄒㄩㄝˊ ㄕㄥ / xué shēng
設計	設計	ㄕㄜˋ ㄐㄧˋ / shè jì
時候	時	ㄕˊ ㄏㄡˋ / shí hòu
文化	文化	ㄨㄣˊ ㄏㄨㄚˋ / wén huà
表現	表現	ㄅㄧㄠˇ ㄒㄧㄢˋ / biǎo xiàn
國家	国家	ㄍㄨㄛˊ ㄐㄧㄚ / guó jiā
發生	発生する	ㄈㄚ ㄕㄥ / fā shēng
安全	安全	ㄢ ㄑㄩㄢˊ / ān quán
進行	進行する	ㄐㄧㄣˋ ㄒㄧㄥˊ / jìn xíng
其他	その他	ㄑㄧˊ ㄊㄚ / qí tā
環境	環境	ㄏㄨㄢˊ ㄐㄧㄥˋ / huán jìng
表示	示す	ㄅㄧㄠˇ ㄕˋ / biǎo shì
無法	〜できない	ㄨˊ ㄈㄚˇ / wú fǎ
方式	方式	ㄈㄤ ㄕˋ / fāng shì
需要	必要とする	ㄒㄩ ㄧㄠˋ / xū yào
國內	国内	ㄍㄨㄛˊ ㄋㄟˋ / guó nèi
老師	先生	ㄌㄠˇ ㄕ / lǎo shī
方面	方面	ㄈㄤ ㄇㄧㄢˋ / fāng miàn
使用	使用する	ㄕˇ ㄧㄨㄥˋ / shǐ yòng
甚至	〜さえも	ㄕㄣˋ ㄓˋ / shèn zhì
今天	今日	ㄐㄧㄣ ㄊㄧㄢ / jīn tiān
國際	国際	ㄍㄨㄛˊ ㄐㄧˋ / guó jì
一樣	同じ	ㄧˊ ㄧㄤˋ / yí yàng
同時	同時に	ㄊㄨㄥˊ ㄕˊ / tóng shí
而且	しかも	ㄦˊ ㄑㄧㄝˇ / ér qiě
非常	非常に	ㄈㄟ ㄔㄤˊ / fēi cháng
這樣	このように	ㄓㄜˋ ㄧㄤˋ / zhè yàng
成長	成長	ㄔㄥˊ ㄓㄤˇ / chéng zhǎng
一定	必ず	ㄧˊ ㄉㄧㄥˋ / yí dìng
一般	一般の	ㄧˋ ㄅㄢ / yì bān
歷史	歴史	ㄌㄧˋ ㄕˇ / lì shǐ
相當	かなり	ㄒㄧㄤ ㄉㄤ / xiāng dāng
當時	当時	ㄉㄤ ㄕˊ / dāng shí
過去	過去	ㄍㄨㄛˋ ㄑㄩˋ / guò qù
舉行	開催する	ㄐㄩˇ ㄒㄧㄥˊ / jǔ xíng
然而	しかしながら	ㄖㄢˊ ㄦˊ / rán ér
應該	〜すべきである	ㄧㄥ ㄍㄞ / yīng gāi
臺北	台北	ㄊㄞˊ ㄅㄟˇ / tái běi
故事	物語	ㄍㄨˋ ㄕˋ / gù shì
總統	総統	ㄗㄨㄥˇ ㄊㄨㄥˇ / zǒng tǒng
電腦	パソコン	ㄉㄧㄢˋ ㄋㄠˇ / diàn nǎo
空間	空間	ㄎㄨㄥ ㄐㄧㄢ / kōng jiān
大家	みんな	ㄉㄚˋ ㄐㄧㄚ / dà jiā
媽媽	お母さん	ㄇㄚ ㄇㄚ˙ / mā ma
如此	このようである	ㄖㄨˊ ㄘˇ / rú cǐ
作品	作品	ㄗㄨㄛˋ ㄆㄧㄣˇ / zuò pǐn
結果	結果	ㄐㄧㄝˊ ㄍㄨㄛˇ / jié guǒ
部分	部分	ㄅㄨˋ ㄈㄣˋ / bù fèn
土地	土地	ㄊㄨˇ ㄉㄧˋ / tǔ dì
今年	今年	ㄐㄧㄣ ㄋㄧㄢˊ / jīn nián
主要	主要な	ㄓㄨˇ ㄧㄠˋ / zhǔ yào
自然	自然	ㄗˋ ㄖㄢˊ / zì rán
特別	特別である	ㄊㄜˋ ㄅㄧㄝˊ / tè bié
學校	学校	ㄒㄩㄝˊ ㄒㄧㄠˋ / xué xiào
其中	その中	ㄑㄧˊ ㄓㄨㄥ / qí zhōng
產生	生じる	ㄔㄢˇ ㄕㄥ / chǎn shēng
傳統	伝統	ㄔㄨㄢˊ ㄊㄨㄥˇ / chuán tǒng
增加	増加する	ㄗㄥ ㄐㄧㄚ / zēng jiā
為什麼	なぜ	ㄨㄟˋ ㄕㄣˊ ㄇㄜ˙ / wèi shén me
產品	製品	ㄔㄢˇ ㄆㄧㄣˇ / chǎn pǐn
提供	提供する	ㄊㄧˊ ㄍㄨㄥ / tí gōng
舉辦	開催する	ㄐㄩˇ ㄅㄢˋ / jǔ bàn
中心	中心	ㄓㄨㄥ ㄒㄧㄣ / zhōng xīn
比賽	試合	ㄅㄧˇ ㄙㄞˋ / bǐ sài
決定	決定する	ㄐㄩㄝˊ ㄉㄧㄥˋ / jué dìng
最後	最後	ㄗㄨㄟˋ ㄏㄡˋ / zuì hòu
情況	状況	ㄑㄧㄥˊ ㄎㄨㄤˋ / qíng kuàng
參加	参加する	ㄘㄢ ㄐㄧㄚ / cān jiā
這些	これら	ㄓㄜˋ ㄒㄧㄝ / zhè xiē
喜歡	好き	ㄒㄧˇ ㄏㄨㄢ / xǐ huān
系統	システム	ㄒㄧˋ ㄊㄨㄥˇ / xì tǒng
方法	方法	ㄈㄤ ㄈㄚˇ / fāng fǎ
健康	健康	ㄐㄧㄢˋ ㄎㄤ / jiàn kāng
只有	〜しかない	ㄓˇ ㄧㄡˇ / zhǐ yǒu
以及	および	ㄧˇ ㄐㄧˊ / yǐ jí
生命	生命	ㄕㄥ ㄇㄧㄥˋ / shēng mìng
家庭	家庭	ㄐㄧㄚ ㄊㄧㄥˊ / jiā tíng
比較	比較する	ㄅㄧˇ ㄐㄧㄠˋ / bǐ jiào
能力	能力	ㄋㄥˊ ㄌㄧˋ / néng lì
經驗	経験	ㄐㄧㄥ ㄧㄢˋ / jīng yàn
時代	時代	ㄕˊ ㄉㄞˋ / shí dài
造成	もたらす	ㄗㄠˋ ㄔㄥˊ / zào chéng
技術	技術	ㄐㄧˋ ㄕㄨˋ / jì shù
藝術	芸術	ㄧˋ ㄕㄨˋ / yì shù
世紀	世紀	ㄕˋ ㄐㄧˋ / shì jì
是否	〜かどうか	ㄕˋ ㄈㄡˇ / shì fǒu
地球	地球	ㄉㄧˋ ㄑㄧㄡˊ / dì qiú
出來	出てくる	ㄔㄨ ㄌㄞˊ / chū lái
管理	管理する	ㄍㄨㄢˇ ㄌㄧˇ / guǎn lǐ
快樂	楽しい	ㄎㄨㄞˋ ㄌㄜˋ / kuài lè
容易	容易である	ㄖㄨㄥˊ ㄧˋ / róng yì
地區	地区	ㄉㄧˋ ㄑㄩ / dì qū
汽車	自動車	ㄑㄧˋ ㄔㄜ / qì chē
運動	運動	ㄩㄣˋ ㄉㄨㄥˋ / yùn dòng
成功	成功する	ㄔㄥˊ ㄍㄨㄥ / chéng gōng
怎麼	どのように	ㄗㄣˇ ㄇㄜ˙ / zěn me
機會	機会	ㄐㄧ ㄏㄨㄟˋ / jī huì
只是	ただ〜だけである	ㄓˇ ㄕˋ / zhǐ shì
完全	完全に	ㄨㄢˊ ㄑㄩㄢˊ / wán quán
這個	これ	ㄓㄜˋ ㄍㄜ˙ / zhè ge
選擇	選択する	ㄒㄩㄢˇ ㄗㄜˊ / xuǎn zé
事實	事実	ㄕˋ ㄕˊ / shì shí
人員	人員	ㄖㄣˊ ㄩㄢˊ / rén yuán
覺得	〜と感じる	ㄐㄩㄝˊ ㄉㄜ˙ / jué de
先生	〜さん（男性）	ㄒㄧㄢ ㄕㄥ / xiān shēng
開發	開発する	ㄎㄞ ㄈㄚ / kāi fā
經過	経て	ㄐㄧㄥ ㄍㄨㄛˋ / jīng guò
東西	物	ㄉㄨㄥ ㄒㄧ / dōng xi
感覺	感覚	ㄍㄢˇ ㄐㄩㄝˊ / gǎn jué
對於	〜について	ㄉㄨㄟˋ ㄩˊ / duì yú
改變	変える	ㄍㄞˇ ㄅㄧㄢˋ / gǎi biàn
香港	香港	ㄒㄧㄤ ㄍㄤˇ / xiāng gǎng
所有	すべての	ㄙㄨㄛˇ ㄧㄡˇ / suǒ yǒu
當然	当然	ㄉㄤ ㄖㄢˊ / dāng rán
利用	利用する	ㄌㄧˋ ㄧㄨㄥˋ / lì yòng
個人	個人	ㄍㄜˋ ㄖㄣˊ / gè rén
之後	その後	ㄓ ㄏㄡˋ / zhī hòu
然後	それから	ㄖㄢˊ ㄏㄡˋ / rán hòu
真正	真の	ㄓㄣ ㄓㄥˋ / zhēn zhèng
推出	打ち出す	ㄊㄨㄟ ㄔㄨ / tuī chū
過程	過程	ㄍㄨㄛˋ ㄔㄥˊ / guò chéng
環保	環境保護	ㄏㄨㄢˊ ㄅㄠˇ / huán bǎo
不斷	絶えず	ㄅㄨˊ ㄉㄨㄢˋ / bú duàn
服務	サービス	ㄈㄨˊ ㄨˋ / fú wù
接受	受け入れる	ㄐㄧㄝ ㄕㄡˋ / jiē shòu
這種	このような	ㄓㄜˋ ㄓㄨㄥˇ / zhè zhǒng
可是	しかし	ㄎㄜˇ ㄕˋ / kě shì
中共	中国共産党	ㄓㄨㄥ ㄍㄨㄥˋ / zhōng gòng
進入	進入する	ㄐㄧㄣˋ ㄖㄨˋ / jìn rù
告訴	教える	ㄍㄠˋ ㄙㄨˋ / gào sù
一直	ずっと	ㄧˋ ㄓˊ / yì zhí
其實	実は	ㄑㄧˊ ㄕˊ / qí shí
動物	動物	ㄉㄨㄥˋ ㄨˋ / dòng wù
經營	経営する	ㄐㄧㄥ ㄧㄥˊ / jīng yíng
人民	人民	ㄖㄣˊ ㄇㄧㄣˊ / rén mín
另外	その他に	ㄌㄧㄥˋ ㄨㄞˋ / lìng wài
一些	いくつか	ㄧˋ ㄒㄧㄝ / yì xiē
包括	含む	ㄅㄠ ㄍㄨㄚ / bāo guā
去年	去年	ㄑㄩˋ ㄋㄧㄢˊ / qù nián
於是	そこで	ㄩˊ ㄕˋ / yú shì
注意	注意する	ㄓㄨˋ ㄧˋ / zhù yì
組織	組織	ㄗㄨˇ ㄓ / zǔ zhī
開放	開放する	ㄎㄞ ㄈㄤˋ / kāi fàng
父親	父親	ㄈㄨˋ ㄑㄧㄣ / fù qīn
年代	年代	ㄋㄧㄢˊ ㄉㄞˋ / nián dài
生產	生産する	ㄕㄥ ㄔㄢˇ / shēng chǎn
形成	形成する	ㄒㄧㄥˊ ㄔㄥˊ / xíng chéng
政策	政策	ㄓㄥˋ ㄘㄜˋ / zhèng cè
新加坡	シンガポール	ㄒㄧㄣ ㄐㄧㄚ ㄆㄛ / xīn jiā pō
十分	十分に	ㄕˊ ㄈㄣ / shí fēn
只要	〜さえすれば	ㄓˇ ㄧㄠˋ / zhǐ yào
計畫	計画	ㄐㄧˋ ㄏㄨㄚˋ / jì huà
現象	現象	ㄒㄧㄢˋ ㄒㄧㄤˋ / xiàn xiàng
歐洲	ヨーロッパ	ㄡ ㄓㄡ / ōu zhōu
那麼	あんなに	ㄋㄚˋ ㄇㄜ˙ / nà me
原因	原因	ㄩㄢˊ ㄧㄣ / yuán yīn
人類	人類	ㄖㄣˊ ㄌㄟˋ / rén lèi
音樂	音楽	ㄧㄣ ㄩㄝˋ / yīn yuè
精神	精神	ㄐㄧㄥ ㄕㄣˊ / jīng shén
一起	一緒に	ㄧˋ ㄑㄧˇ / yì qǐ
成立	成立する	ㄔㄥˊ ㄌㄧˋ / chéng lì
教學	教学	ㄐㄧㄠ ㄒㄩㄝˊ / jiāo xué
要求	要求する	ㄧㄠ ㄑㄧㄡˊ / yāo qiú
任何	いかなる	ㄖㄣˋ ㄏㄜˊ / rèn hé
指出	指摘する	ㄓˇ ㄔㄨ / zhǐ chū
嚴重	深刻である	ㄧㄢˊ ㄓㄨㄥˋ / yán zhòng
繼續	続ける	ㄐㄧˋ ㄒㄩˋ / jì xù
處理	処理する	ㄔㄨˇ ㄌㄧˇ / chǔ lǐ
父母	父母	ㄈㄨˋ ㄇㄨˇ / fù mǔ
例如	例えば	ㄌㄧˋ ㄖㄨˊ / lì rú
學習	学習する	ㄒㄩㄝˊ ㄒㄧˊ / xué xí
品質	品質	ㄆㄧㄣˇ ㄓˊ / pǐn zhí
國民黨	国民党	ㄍㄨㄛˊ ㄇㄧㄣˊ ㄉㄤˇ / guó mín dǎng
選舉	選挙	ㄒㄩㄢˇ ㄐㄩˇ / xuǎn jǔ
以後	以後	ㄧˇ ㄏㄡˋ / yǐ hòu
民眾	民衆	ㄇㄧㄣˊ ㄓㄨㄥˋ / mín zhòng
現代	現代	ㄒㄧㄢˋ ㄉㄞˋ / xiàn dài
觀念	観念	ㄍㄨㄢ ㄋㄧㄢˋ / guān niàn
女性	女性	ㄋㄩˇ ㄒㄧㄥˋ / nǚ xìng
人生	人生	ㄖㄣˊ ㄕㄥ / rén shēng
代表	代表する	ㄉㄞˋ ㄅㄧㄠˇ / dài biǎo
科學	科学	ㄎㄜ ㄒㄩㄝˊ / kē xué
擁有	所有する	ㄩㄥˇ ㄧㄡˇ / yǒng yǒu
功能	機能	ㄍㄨㄥ ㄋㄥˊ / gōng néng
了解	理解する	ㄌㄧㄠˇ ㄐㄧㄝˇ / liǎo jiě
似乎	〜のようだ	ㄙˋ ㄏㄨ / sì hū
治療	治療する	ㄓˋ ㄌㄧㄠˊ / zhì liáo
相信	信じる	ㄒㄧㄤ ㄒㄧㄣˋ / xiāng xìn
幾乎	ほとんど	ㄐㄧ ㄏㄨ / jī hū
制度	制度	ㄓˋ ㄉㄨˋ / zhì dù
標準	標準	ㄅㄧㄠ ㄓㄨㄣˇ / biāo zhǔn
解決	解決する	ㄐㄧㄝˇ ㄐㄩㄝˊ / jiě jué
引起	引き起こす	ㄧㄣˇ ㄑㄧˇ / yǐn qǐ
完成	完成する	ㄨㄢˊ ㄔㄥˊ / wán chéng
認識	認識する	ㄖㄣˋ ㄕˋ / rèn shì
即使	たとえ〜でも	ㄐㄧˊ ㄕˇ / jí shǐ
交通	交通	ㄐㄧㄠ ㄊㄨㄥ / jiāo tōng
高市	高雄市	ㄍㄠ ㄕˋ / gāo shì
逐漸	徐々に	ㄓㄨˊ ㄐㄧㄢˋ / zhú jiàn
電視	テレビ	ㄉㄧㄢˋ ㄕˋ / diàn shì
壓力	ストレス	ㄧㄚ ㄌㄧˋ / yā lì
病人	病人	ㄅㄧㄥˋ ㄖㄣˊ / bìng rén
目標	目標	ㄇㄨˋ ㄅㄧㄠ / mù biāo
努力	努力する	ㄋㄨˇ ㄌㄧˋ / nǔ lì
競爭	競争する	ㄐㄧㄥˋ ㄓㄥ / jìng zhēng
建立	建立する	ㄐㄧㄢˋ ㄌㄧˋ / jiàn lì
根據	根拠	ㄍㄣ ㄐㄩˋ / gēn jù
都是	すべて〜である	ㄉㄡ ㄕˋ / dōu shì
臺北市	台北市	ㄊㄞˊ ㄅㄟˇ ㄕˋ / tái běi shì
影片	動画	ㄧㄥˇ ㄆㄧㄢˋ / yǐng piàn
終於	ついに	ㄓㄨㄥ ㄩˊ / zhōng yú
歡迎	歓迎する	ㄏㄨㄢ ㄧㄥˊ / huān yíng
母親	母親	ㄇㄨˇ ㄑㄧㄣ / mǔ qīn
保護	保護する	ㄅㄠˇ ㄏㄨˋ / bǎo hù
獲得	獲得する	ㄏㄨㄛˋ ㄉㄜˊ / huò dé
醫生	医者	ㄧ ㄕㄥ / yī shēng
人們	人々	ㄖㄣˊ ㄇㄣ˙ / rén men
準備	準備する	ㄓㄨㄣˇ ㄅㄟˋ / zhǔn bèi
大學	大学	ㄉㄚˋ ㄒㄩㄝˊ / dà xué
一切	すべて	ㄧˊ ㄑㄧㄝˋ / yí qiè
女人	女の人	ㄋㄩˇ ㄖㄣˊ / nǚ rén
自由	自由	ㄗˋ ㄧㄡˊ / zì yóu
尤其	特に	ㄧㄡˊ ㄑㄧˊ / yóu qí
英國	イギリス	ㄧㄥ ㄍㄨㄛˊ / yīng guó
幫助	助ける	ㄅㄤ ㄓㄨˋ / bāng zhù
也許	かもしれない	ㄧㄝˇ ㄒㄩˇ / yě xǔ
後來	その後	ㄏㄡˋ ㄌㄞˊ / hòu lái
合作	協力する	ㄏㄜˊ ㄗㄨㄛˋ / hé zuò
還有	まだある	ㄏㄞˊ ㄧㄡˇ / hái yǒu
身體	体	ㄕㄣ ㄊㄧˇ / shēn tǐ
美元	米ドル	ㄇㄟˇ ㄩㄢˊ / měi yuán
面對	直面する	ㄇㄧㄢˋ ㄉㄨㄟˋ / miàn duì
提出	提出する	ㄊㄧˊ ㄔㄨ / tí chū
提高	高める	ㄊㄧˊ ㄍㄠ / tí gāo
業者	業者	ㄧㄝˋ ㄓㄜˇ / yè zhě
價值	価値	ㄐㄧㄚˋ ㄓˊ / jià zhí
專業	専門	ㄓㄨㄢ ㄧㄝˋ / zhuān yè
不僅	〜だけでなく	ㄅㄨˋ ㄐㄧㄣˇ / bù jǐn
車型	車種	ㄔㄜ ㄒㄧㄥˊ / chē xíng
看到	見かける	ㄎㄢˋ ㄉㄠˋ / kàn dào
上市	発売する	ㄕㄤˋ ㄕˋ / shàng shì
反應	反応	ㄈㄢˇ ㄧㄥˋ / fǎn yìng
支持	支持する	ㄓ ㄔˊ / zhī chí
科技	科学技術	ㄎㄜ ㄐㄧˋ / kē jì
變化	変化	ㄅㄧㄢˋ ㄏㄨㄚˋ / biàn huà
銀行	銀行	ㄧㄣˊ ㄏㄤˊ / yín háng
才能	才能	ㄘㄞˊ ㄋㄥˊ / cái néng
北縣	台北県	ㄅㄟˇ ㄒㄧㄢˋ / běi xiàn
單位	単位	ㄉㄢ ㄨㄟˋ / dān wèi
調查	調査する	ㄉㄧㄠˋ ㄔㄚˊ / diào chá
變成	〜に変わる	ㄅㄧㄢˋ ㄔㄥˊ / biàn chéng
心理	心理	ㄒㄧㄣ ㄌㄧˇ / xīn lǐ
分析	分析する	ㄈㄣ ㄒㄧ / fēn xī
此外	このほか	ㄘˇ ㄨㄞˋ / cǐ wài
長期	長期	ㄔㄤˊ ㄑㄧˊ / cháng qí
減少	減少する	ㄐㄧㄢˇ ㄕㄠˇ / jiǎn shǎo
還是	やはり	ㄏㄞˊ ㄕˋ / hái shì
民主	民主	ㄇㄧㄣˊ ㄓㄨˇ / mín zhǔ
別人	他人	ㄅㄧㄝˊ ㄖㄣˊ / bié rén
也是	〜でもある	ㄧㄝˇ ㄕˋ / yě shì
值得	〜する価値がある	ㄓˊ ㄉㄜˊ / zhí dé
電話	電話	ㄉㄧㄢˋ ㄏㄨㄚˋ / diàn huà
力量	力	ㄌㄧˋ ㄌㄧㄤˋ / lì liàng
充滿	満ちている	ㄔㄨㄥ ㄇㄢˇ / chōng mǎn
觀眾	観客	ㄍㄨㄢ ㄓㄨㄥˋ / guān zhòng
展開	展開する	ㄓㄢˇ ㄎㄞ / zhǎn kāi
資金	資金	ㄗ ㄐㄧㄣ / zī jīn
爸爸	お父さん	ㄅㄚˋ ㄅㄚ˙ / bà ba
人物	人物	ㄖㄣˊ ㄨˋ / rén wù
策略	策略	ㄘㄜˋ ㄌㄩㄝˋ / cè lüè
廠商	メーカー	ㄔㄤˇ ㄕㄤ / chǎng shāng
民間	民間	ㄇㄧㄣˊ ㄐㄧㄢ / mín jiān
事業	事業	ㄕˋ ㄧㄝˋ / shì yè
超過	超過する	ㄔㄠ ㄍㄨㄛˋ / chāo guò
聲音	声	ㄕㄥ ㄧㄣ / shēng yīn
同樣	同様に	ㄊㄨㄥˊ ㄧㄤˋ / tóng yàng
青少年	青少年	ㄑㄧㄥ ㄕㄠˋ ㄋㄧㄢˊ / qīng shào nián
信託	信託	ㄒㄧㄣˋ ㄊㄨㄛ / xìn tuō
配備	配備する	ㄆㄟˋ ㄅㄟˋ / pèi bèi
實際	実際の	ㄕˊ ㄐㄧˋ / shí jì
全國	全国	ㄑㄩㄢˊ ㄍㄨㄛˊ / quán guó
並且	かつ	ㄅㄧㄥˋ ㄑㄧㄝˇ / bìng qiě
法國	フランス	ㄈㄚˋ ㄍㄨㄛˊ / fà guó
方向	方向	ㄈㄤ ㄒㄧㄤˋ / fāng xiàng
以前	以前	ㄧˇ ㄑㄧㄢˊ / yǐ qián
因素	要因	ㄧㄣ ㄙㄨˋ / yīn sù
宇宙	宇宙	ㄩˇ ㄓㄡˋ / yǔ zhòu
專家	専門家	ㄓㄨㄢ ㄐㄧㄚ / zhuān jiā
創作	創作する	ㄔㄨㄤˋ ㄗㄨㄛˋ / chuàng zuò
存在	存在する	ㄘㄨㄣˊ ㄗㄞˋ / cún zài
作用	作用	ㄗㄨㄛˋ ㄧㄨㄥˋ / zuò yòng
建設	建設	ㄐㄧㄢˋ ㄕㄜˋ / jiàn shè
痛苦	苦痛	ㄊㄨㄥˋ ㄎㄨˇ / tòng kǔ
加強	強化する	ㄐㄧㄚ ㄑㄧㄤˊ / jiā qiáng
食物	食べ物	ㄕˊ ㄨˋ / shí wù
觀察	観察する	ㄍㄨㄢ ㄔㄚˊ / guān chá
全球	全世界	ㄑㄩㄢˊ ㄑㄧㄡˊ / quán qiú
至於	〜に至っては	ㄓˋ ㄩˊ / zhì yú
城市	都市	ㄔㄥˊ ㄕˋ / chéng shì
演出	上演する	ㄧㄢˇ ㄔㄨ / yǎn chū
改革	改革する	ㄍㄞˇ ㄍㄜˊ / gǎi gé
附近	近所	ㄈㄨˋ ㄐㄧㄣˋ / fù jìn
原來	もともと	ㄩㄢˊ ㄌㄞˊ / yuán lái
產業	産業	ㄔㄢˇ ㄧㄝˋ / chǎn yè
距離	距離	ㄐㄩˋ ㄌㄧˊ / jù lí
顯示	示す	ㄒㄧㄢˇ ㄕˋ / xiǎn shì
起來	立ち上がる	ㄑㄧˇ ㄌㄞˊ / qǐ lái
意義	意義	ㄧˋ ㄧˋ / yì yì
民進黨	民進党	ㄇㄧㄣˊ ㄐㄧㄣˋ ㄉㄤˇ / mín jìn dǎng
直接	直接の	ㄓˊ ㄐㄧㄝ / zhí jiē
重視	重視する	ㄓㄨㄥˋ ㄕˋ / zhòng shì
資料	資料	ㄗ ㄌㄧㄠˋ / zī liào
性能	性能	ㄒㄧㄥˋ ㄋㄥˊ / xìng néng
高雄	高雄	ㄍㄠ ㄒㄩㄥˊ / gāo xióng
報導	報道	ㄅㄠˋ ㄉㄠˇ / bào dǎo
製造	製造する	ㄓˋ ㄗㄠˋ / zhì zào
銷售	販売する	ㄒㄧㄠ ㄕㄡˋ / xiāo shòu
角色	役割	ㄐㄧㄠˇ ㄙㄜˋ / jiǎo sè
教授	教授	ㄐㄧㄠˋ ㄕㄡˋ / jiào shòu
不再	もはや〜ない	ㄅㄨˊ ㄗㄞˋ / bú zài
旅遊	旅行する	ㄌㄩˇ ㄧㄡˊ / lǚ yóu
控制	コントロールする	ㄎㄨㄥˋ ㄓˋ / kòng zhì
積極	積極的な	ㄐㄧ ㄐㄧˊ / jī jí
親子	親子	ㄑㄧㄣ ㄗˇ / qīn zǐ
仍然	依然として	ㄖㄥˊ ㄖㄢˊ / réng rán
建議	提案する	ㄐㄧㄢˋ ㄧˋ / jiàn yì
太陽	太陽	ㄊㄞˋ ㄧㄤˊ / tài yáng
智慧	知恵	ㄓˋ ㄏㄨㄟˋ / zhì huì
資源	資源	ㄗ ㄩㄢˊ / zī yuán
遊戲	ゲーム	ㄧㄡˊ ㄒㄧˋ / yóu xì
說明	説明する	ㄕㄨㄛ ㄇㄧㄥˊ / shuō míng
你們	あなたたち	ㄋㄧˇ ㄇㄣ˙ / nǐ men
改善	改善する	ㄍㄞˇ ㄕㄢˋ / gǎi shàn
