如同	〜のようだ	ㄖㄨˊ ㄊㄨㄥˊ / rú tóng
委員	委員	ㄨㄟˇ ㄩㄢˊ / wěi yuán
物價	物価	ㄨˋ ㄐㄧㄚˋ / wù jià
知名	有名な	ㄓ ㄇㄧㄥˊ / zhī míng
前後	前後	ㄑㄧㄢˊ ㄏㄡˋ / qián hòu
政壇	政界	ㄓㄥˋ ㄊㄢˊ / zhèng tán
故鄉	故郷	ㄍㄨˋ ㄒㄧㄤ / gù xiāng
珍惜	大切にする	ㄓㄣ ㄒㄧˊ / zhēn xí
相繼	相次いで	ㄒㄧㄤ ㄐㄧˋ / xiāng jì
家屬	家族、遺族	ㄐㄧㄚ ㄕㄨˇ / jiā shǔ
座談會	座談会	ㄗㄨㄛˋ ㄊㄢˊ ㄏㄨㄟˋ / zuò tán huì
海峽兩岸	海峡両岸（台湾と中国大陸）	ㄏㄞˇ ㄒㄧㄚˊ ㄌㄧㄤˇ ㄢˋ / hǎi xiá liǎng àn
神經	神経	ㄕㄣˊ ㄐㄧㄥ / shén jīng
偶爾	たまに	ㄡˇ ㄦˇ / ǒu ěr
基隆	基隆（キールン）	ㄐㄧ ㄌㄨㄥˊ / jī lóng
強大	強大な	ㄑㄧㄤˊ ㄉㄚˋ / qiáng dà
淡水	淡水（タンスイ）、真水	ㄉㄢˋ ㄕㄨㄟˇ / dàn shuǐ
清潔	清潔な	ㄑㄧㄥ ㄐㄧㄝˊ / qīng jié
混合	混合する	ㄏㄨㄣˋ ㄏㄜˊ / hùn hé
最愛	最愛の、一番好きな	ㄗㄨㄟˋ ㄞˋ / zuì ài
場地	場所、会場	ㄔㄤˇ ㄉㄧˋ / chǎng dì
暑期	夏休み期間	ㄕㄨˇ ㄑㄧˊ / shǔ qí
滋味	味わい、味	ㄗ ㄨㄟˋ / zī wèi
開心	嬉しい、楽しい	ㄎㄞ ㄒㄧㄣ / kāi xīn
損失	損失	ㄙㄨㄣˇ ㄕ / sǔn shī
當前	目前の、現在の	ㄉㄤ ㄑㄧㄢˊ / dāng qián
預計	予想する、見込む	ㄩˋ ㄐㄧˋ / yù jì
飾演	演じる、扮する	ㄕˋ ㄧㄢˇ / shì yǎn
臺塑	台湾プラスチック（台湾の企業）	ㄊㄞˊ ㄙㄨˋ / tái sù
認知	認知、認識	ㄖㄣˋ ㄓ / rèn zhī
鼻子	鼻	ㄅㄧˊ ˙ㄗ / bí zi
整理	整理する	ㄓㄥˇ ㄌㄧˇ / zhěng lǐ
機關	機関、からくり	ㄐㄧ ㄍㄨㄢ / jī guān
環繞	囲む、巡る	ㄏㄨㄢˊ ㄖㄠˋ / huán rào
隱藏	隠す	ㄧㄣˇ ㄘㄤˊ / yǐn cáng
懷念	懐かしく思う	ㄏㄨㄞˊ ㄋㄧㄢˋ / huái niàn
願望	願望	ㄩㄢˋ ㄨㄤˋ / yuàn wàng
嚴肅	厳粛な、真面目な	ㄧㄢˊ ㄙㄨˋ / yán sù
競爭力	競争力	ㄐㄧㄥˋ ㄓㄥ ㄌㄧˋ / jìng zhēng lì
變動	変動する	ㄅㄧㄢˋ ㄉㄨㄥˋ / biàn dòng
顯現	現れる、顕現する	ㄒㄧㄢˇ ㄒㄧㄢˋ / xiǎn xiàn
一片	一面、一枚	ㄧˊ ㄆㄧㄢˋ / yí piàn
口號	スローガン	ㄎㄡˇ ㄏㄠˋ / kǒu hào
不禁	思わず〜してしまう	ㄅㄨˋ ㄐㄧㄣ / bù jīn
中華民國	中華民国	ㄓㄨㄥ ㄏㄨㄚˊ ㄇㄧㄣˊ ㄍㄨㄛˊ / zhōng huá mín guó
公車	バス	ㄍㄨㄥ ㄔㄜ / gōng chē
公路	道路、ハイウェイ	ㄍㄨㄥ ㄌㄨˋ / gōng lù
手指	指	ㄕㄡˇ ㄓˇ / shǒu zhǐ
去世	死去する	ㄑㄩˋ ㄕˋ / qù shì
司機	運転手	ㄙ ㄐㄧ / sī jī
外觀	外観	ㄨㄞˋ ㄍㄨㄢ / wài guān
本人	本人	ㄅㄣˇ ㄖㄣˊ / běn rén
全民	全国民	ㄑㄩㄢˊ ㄇㄧㄣˊ / quán mín
安靜	静かな	ㄢ ㄐㄧㄥˋ / ān jìng
收費	有料、料金を徴収する	ㄕㄡ ㄈㄟˋ / shōu fèi
何況	ましてや、その上	ㄏㄜˊ ㄎㄨㄤˋ / hé kuàng
走出	歩み出る、抜け出す	ㄗㄡˇ ㄔㄨ / zǒu chū
車禍	交通事故	ㄔㄜ ㄏㄨㄛˋ / chē huò
亞倫派克	アラン・パーカー	ㄧㄚˋ ㄌㄨㄣˊ ㄆㄞˋ ㄎㄜˋ / yà lún pài kè
抱怨	愚痴をこぼす、不平を言う	ㄅㄠˋ ㄩㄢˋ / bào yuàn
前途	前途、将来	ㄑㄧㄢˊ ㄊㄨˊ / qián tú
前提	前提	ㄑㄧㄢˊ ㄊㄧˊ / qián tí
品味	センス、味わい	ㄆㄧㄣˇ ㄨㄟˋ / pǐn wèi
看好	有望視する	ㄎㄢˋ ㄏㄠˇ / kàn hǎo
家鄉	故郷	ㄐㄧㄚ ㄒㄧㄤ / jiā xiāng
座談	座談	ㄗㄨㄛˋ ㄊㄢˊ / zuò tán
海報	ポスター	ㄏㄞˇ ㄅㄠˋ / hǎi bào
假日	休日	ㄐㄧㄚˋ ㄖˋ / jià rì
偶然	偶然	ㄡˇ ㄖㄢˊ / ǒu rán
參賽	試合に参加する	ㄘㄢ ㄙㄞˋ / cān sài
商店	商店、お店	ㄕㄤ ㄉㄧㄢˋ / shāng diàn
基金會	財団、基金会	ㄐㄧ ㄐㄧㄣ ㄏㄨㄟˋ / jī jīn huì
啟用	使用を開始する	ㄑㄧˇ ㄩㄥˋ / qǐ yòng
痕跡	痕跡	ㄏㄣˊ ㄐㄧ / hén jī
陰影	陰影、影	ㄧㄣ ㄧㄥˇ / yīn yǐng
提早	早める、繰り上げる	ㄊㄧˊ ㄗㄠˇ / tí zǎo
評價	評価	ㄆㄧㄥˊ ㄐㄧㄚˋ / píng jià
傳達	伝達する、伝える	ㄔㄨㄢˊ ㄉㄚˊ / chuán dá
園遊會	園遊会、文化祭	ㄩㄢˊ ㄧㄡˊ ㄏㄨㄟˋ / yuán yóu huì
預料	予想する	ㄩˋ ㄌㄧㄠˋ / yù liào
實踐	実践する	ㄕˊ ㄐㄧㄢˋ / shí jiàn
網路	インターネット	ㄨㄤˇ ㄌㄨˋ / wǎng lù
輕易	容易に、たやすく	ㄑㄧㄥ ㄧˋ / qīng yì
談判	交渉する	ㄊㄢˊ ㄆㄢˋ / tán pàn
親自	自ら、自分で	ㄑㄧㄣ ㄗˋ / qīn zì
錄影帶	ビデオテープ	ㄌㄨˋ ㄧㄥˇ ㄉㄞˋ / lù yǐng dài
癌症	がん	ㄞˊ ㄓㄥˋ / ái zhèng
韓國	韓国	ㄏㄢˊ ㄍㄨㄛˊ / hán guó
難道	まさか〜ではあるまい	ㄋㄢˊ ㄉㄠˋ / nán dào
一方面	一方では	ㄧˋ ㄈㄤ ㄇㄧㄢˋ / yì fāng miàn
一流	一流	ㄧˋ ㄌㄧㄡˊ / yì liú
小型	小型	ㄒㄧㄠˇ ㄒㄧㄥˊ / xiǎo xíng
不妨	〜しても構わない	ㄅㄨˋ ㄈㄤˊ / bù fáng
中型	中型	ㄓㄨㄥ ㄒㄧㄥˊ / zhōng xíng
心聲	心の声、本音	ㄒㄧㄣ ㄕㄥ / xīn shēng
以致	その結果〜をもたらす	ㄧˇ ㄓˋ / yǐ zhì
出門	外出する	ㄔㄨ ㄇㄣˊ / chū mén
生動	生き生きしている	ㄕㄥ ㄉㄨㄥˋ / shēng dòng
自創	自ら創作する	ㄗˋ ㄔㄨㄤˋ / zì chuàng
改造	改造する	ㄍㄞˇ ㄗㄠˋ / gǎi zào
車展	モーターショー	ㄔㄜ ㄓㄢˇ / chē zhǎn
例外	例外	ㄌㄧˋ ㄨㄞˋ / lì wài
抽獎	抽選をする	ㄔㄡ ㄐㄧㄤˇ / chōu jiǎng
門口	入り口、門前	ㄇㄣˊ ㄎㄡˇ / mén kǒu
青蛙	カエル	ㄑㄧㄥ ㄨㄚ / qīng wā
前景	前景、展望	ㄑㄧㄢˊ ㄐㄧㄥˇ / qián jǐng
勇氣	勇気	ㄩㄥˇ ㄑㄧˋ / yǒng qì
客觀	客観的	ㄎㄜˋ ㄍㄨㄢ / kè guān
研討會	シンポジウム、研究会	ㄧㄢˊ ㄊㄠˇ ㄏㄨㄟˋ / yán tǎo huì
海岸	海岸	ㄏㄞˇ ㄢˋ / hǎi àn
缺少	欠ける、不足する	ㄑㄩㄝ ㄕㄠˇ / quē shǎo
情景	情景、光景	ㄑㄧㄥˊ ㄐㄧㄥˇ / qíng jǐng
現今	現在、今日	ㄒㄧㄢˋ ㄐㄧㄣ / xiàn jīn
愉快	愉快な、楽しい	ㄩˊ ㄎㄨㄞˋ / yú kuài
發覺	発覚する、気づく	ㄈㄚ ㄐㄩㄝˊ / fā jué
貶值	切り下げる、価値が下がる	ㄅㄧㄢˇ ㄓˊ / biǎn zhí
開辦	開設する、始める	ㄎㄞ ㄅㄢˋ / kāi bàn
催眠	催眠	ㄘㄨㄟ ㄇㄧㄢˊ / cuī mián
新黨	新党（台湾の政党）	ㄒㄧㄣ ㄉㄤˇ / xīn dǎng
業務員	営業マン、セールスパーソン	ㄧㄝˋ ㄨˋ ㄩㄢˊ / yè wù yuán
構想	構想	ㄍㄡˋ ㄒㄧㄤˇ / gòu xiǎng
厲害	すごい、ひどい	ㄌㄧˋ ㄏㄞˋ / lì hài
親友	親戚と友人	ㄑㄧㄣ ㄧㄡˇ / qīn yǒu
頭痛	頭痛	ㄊㄡˊ ㄊㄨㄥˋ / tóu tòng
優先	優先する	ㄧㄡ ㄒㄧㄢ / yōu xiān
聯盟	連盟、同盟	ㄌㄧㄢˊ ㄇㄥˊ / lián méng
轉型	転型、モデルチェンジする	ㄓㄨㄢˇ ㄒㄧㄥˊ / zhuǎn xíng
雛妓	児童娼婦	ㄔㄨˊ ㄐㄧˋ / chú jì
工藝	工芸	ㄍㄨㄥ ㄧˋ / gōng yì
中毒	中毒	ㄓㄨㄥˋ ㄉㄨˊ / zhòng dú
太平洋	太平洋	ㄊㄞˋ ㄆㄧㄥˊ ㄧㄤˊ / tài píng yáng
方向盤	ハンドル（車の）	ㄈㄤ ㄒㄧㄤˋ ㄆㄢˊ / fāng xiàng pán
王國	王国	ㄨㄤˊ ㄍㄨㄛˊ / wáng guó
平等	平等	ㄆㄧㄥˊ ㄉㄥˇ / píng děng
成長率	成長率	ㄔㄥˊ ㄓㄤˇ ㄌㄩˋ / chéng zhǎng lǜ
宋非我	宋非我（人名）	ㄙㄨㄥˋ ㄈㄟ ㄨㄛˇ / sòng fēi wǒ
局面	局面	ㄐㄩˊ ㄇㄧㄢˋ / jú miàn
抗爭	抗争、プロテスト	ㄎㄤˋ ㄓㄥ / kàng zhēng
足球	サッカー	ㄗㄨˊ ㄑㄧㄡˊ / zú qiú
車主	車の持ち主	ㄔㄜ ㄓㄨˇ / chē zhǔ
其餘	その余、残り	ㄑㄧˊ ㄩˊ / qí yú
夜間	夜間	ㄧㄝˋ ㄐㄧㄢ / yè jiān
奇妙	奇妙な、不思議な	ㄑㄧˊ ㄇㄧㄠˋ / qí miào
姐姐	姉	ㄐㄧㄝˇ ˙ㄐㄧㄝ / jiě jie
延伸	延伸する、延びる	ㄧㄢˊ ㄕㄣ / yán shēn
注射	注射する	ㄓㄨˋ ㄕㄜˋ / zhù shè
前輪	前輪	ㄑㄧㄢˊ ㄌㄨㄣˊ / qián lún
南韓	韓国（南朝鮮）	ㄋㄢˊ ㄏㄢˊ / nán hán
拜訪	訪問する	ㄅㄞˋ ㄈㄤˇ / bài fǎng
差別	差別、違い	ㄔㄚ ㄅㄧㄝˊ / chā bié
師生	教師と学生	ㄕ ㄕㄥ / shī shēng
專案	プロジェクト	ㄓㄨㄢ ㄢˋ / zhuān àn
帶領	引率する、率いる	ㄉㄞˋ ㄌㄧㄥˇ / dài lǐng
球迷	ファン（スポーツの）	ㄑㄧㄡˊ ㄇㄧˊ / qiú mí
途徑	経路、ルート	ㄊㄨˊ ㄐㄧㄥˋ / tú jìng
測量	測量する、測定する	ㄘㄜˋ ㄌㄧㄤˊ / cè liáng
筆者	筆者	ㄅㄧˇ ㄓㄜˇ / bǐ zhě
階級	階級	ㄐㄧㄝ ㄐㄧˊ / jiē jí
道理	道理、理由	ㄉㄠˋ ㄌㄧˇ / dào lǐ
對抗	対抗する	ㄉㄨㄟˋ ㄎㄤˋ / duì kàng
綠化	緑化する	ㄌㄩˋ ㄏㄨㄚˋ / lǜ huà
敵人	敵	ㄉㄧˊ ㄖㄣˊ / dí rén
鋼琴	ピアノ	ㄍㄤ ㄑㄧㄣˊ / gāng qín
營業額	営業額、売上高	ㄧㄥˊ ㄧㄝˋ ㄜˊ / yíng yè é
繁榮	繁栄する	ㄈㄢˊ ㄖㄨㄥˊ / fán róng
購屋	住宅を購入する	ㄍㄡˋ ㄨ / gòu wū
邁向	〜へ向かって邁進する	ㄇㄞˋ ㄒㄧㄤˋ / mài xiàng
藝術家	芸術家	ㄧˋ ㄕㄨˋ ㄐㄧㄚ / yì shù jiā
護士	看護師	ㄏㄨˋ ㄕˋ / hù shì
聽說	〜だそうだ、聞くところによると	ㄊㄧㄥ ㄕㄨㄛ / tīng shuō
驕傲	傲慢である、誇りに思う	ㄐㄧㄠ ㄠˋ / jiāo ào
體重	体重	ㄊㄧˇ ㄓㄨㄥˋ / tǐ zhòng
觀摩	視察する、見学する	ㄍㄨㄢ ㄇㄛˊ / guān mó
一半	半分	ㄧˊ ㄅㄢˋ / yí bàn
一個	一つ	ㄧˊ ㄍㄜˋ / yí gè
一番	一通り、一回	ㄧˋ ㄈㄢ / yì fān
人人	人々、誰もが	ㄖㄣˊ ㄖㄣˊ / rén rén
大選	総選挙	ㄉㄚˋ ㄒㄩㄢˇ / dà xuǎn
四周	周囲、四方	ㄙˋ ㄓㄡ / sì zhōu
四處	あちこち	ㄙˋ ㄔㄨˋ / sì chù
失望	失望する	ㄕ ㄨㄤˋ / shī wàng
生理	生理	ㄕㄥ ㄌㄧˇ / shēng lǐ
再次	再び	ㄗㄞˋ ㄘˋ / zài cì
同胞	同胞	ㄊㄨㄥˊ ㄅㄠ / tóng bāo
多麼	どんなに、なんと	ㄉㄨㄛ ㄇㄜ˙ / duō me
安心	安心する	ㄢ ㄒㄧㄣ / ān xīn
忙碌	忙しい	ㄇㄤˊ ㄌㄨˋ / máng lù
百姓	庶民、一般の人々	ㄅㄞˇ ㄒㄧㄥˋ / bǎi xìng
扭曲	歪曲する、ねじ曲げる	ㄋㄧㄡˇ ㄑㄩ / niǔ qū
改良	改良する	ㄍㄞˇ ㄌㄧㄤˊ / gǎi liáng
協議	協議する、協定	ㄒㄧㄝˊ ㄧˋ / xié yì
命名	命名する	ㄇㄧㄥˋ ㄇㄧㄥˊ / mìng míng
固然	もちろん〜であるが	ㄍㄨˋ ㄖㄢˊ / gù rán
房屋	家屋	ㄈㄤˊ ㄨ / fáng wū
昔日	昔、往日	ㄒㄧˊ ㄖˋ / xí rì
近來	近頃、最近	ㄐㄧㄣˋ ㄌㄞˊ / jìn lái
勇敢	勇敢な	ㄩㄥˇ ㄍㄢˇ / yǒng gǎn
建造	建造する	ㄐㄧㄢˋ ㄗㄠˋ / jiàn zào
柔軟	柔軟な	ㄖㄡˊ ㄖㄨㄢˇ / róu ruǎn
看來	見たところ〜のようだ	ㄎㄢˋ ㄌㄞˊ / kàn lái
看起來	見たところ〜そうだ	ㄎㄢˋ ㄑㄧˇ ㄌㄞˊ / kàn qǐ lái
研討	研究討論する	ㄧㄢˊ ㄊㄠˇ / yán tǎo
美化	美化する	ㄇㄟˇ ㄏㄨㄚˋ / měi huà
風情	風情	ㄈㄥ ㄑㄧㄥˊ / fēng qíng
原有	元からある	ㄩㄢˊ ㄧㄡˇ / yuán yǒu
時光	時代、時間	ㄕˊ ㄍㄨㄤ / shí guāng
桌球	卓球、ビリヤード	ㄓㄨㄛ ㄑㄧㄡˊ / zhuō qiú
氣溫	気温	ㄑㄧˋ ㄨㄣ / qì wēn
脂肪	脂肪	ㄓ ㄈㄤˊ / zhī fáng
迷你	ミニ	ㄇㄧˊ ㄋㄧˇ / mí nǐ
情勢	情勢	ㄑㄧㄥˊ ㄕˋ / qíng shì
旋轉	回転する	ㄒㄩㄢˊ ㄓㄨㄢˇ / xuán zhuǎn
閉幕	閉幕する	ㄅㄧˋ ㄇㄨˋ / bì mù
發掘	発掘する	ㄈㄚ ㄐㄩㄝˊ / fā jué
發燒	熱を出す、発熱する	ㄈㄚ ㄕㄠ / fā shāo
視野	視野	ㄕˋ ㄧㄝˇ / shì yě
進修	研修する、進学する	ㄐㄧㄣˋ ㄒㄧㄡ / jìn xiū
匯率	為替レート	ㄏㄨㄟˋ ㄌㄩˋ / huì lǜ
慈悲	慈悲	ㄘˊ ㄅㄟ / cí bēi
會場	会場	ㄏㄨㄟˋ ㄔㄤˇ / huì chǎng
節省	節約する	ㄐㄧㄝˊ ㄕㄥˇ / jié shěng
經貿	経済貿易	ㄐㄧㄥ ㄇㄠˋ / jīng mào
義工	ボランティア	ㄧˋ ㄍㄨㄥ / yì gōng
資深	ベテランの	ㄗ ㄕㄣ / zī shēn
資優	優秀な（才能のある）	ㄗ ㄧㄡ / zī yōu
夥伴	パートナー、仲間	ㄏㄨㄛˇ ㄅㄢˋ / huǒ bàn
構造	構造	ㄍㄡˋ ㄗㄠˋ / gòu zào
認定	認定する、認める	ㄖㄣˋ ㄉㄧㄥˋ / rèn dìng
廣泛	幅広い、広範な	ㄍㄨㄤˇ ㄈㄢˋ / guǎng fàn
廣播	放送（する）	ㄍㄨㄤˇ ㄅㄛˋ / guǎng bò
緣故	理由、わけ	ㄩㄢˊ ㄍㄨˋ / yuán gù
糖尿病	糖尿病	ㄊㄤˊ ㄋㄧㄠˋ ㄅㄧㄥˋ / táng niào bìng
遺跡	遺跡	ㄧˊ ㄐㄧ / yí jī
證券	証券	ㄓㄥˋ ㄑㄩㄢˋ / zhèng quàn
一再	再三、度々	ㄧˊ ㄗㄞˋ / yí zài
入學	入学する	ㄖㄨˋ ㄒㄩㄝˊ / rù xué
口腔	口腔	ㄎㄡˇ ㄑㄧㄤ / kǒu qiāng
大賽	大会、大きな試合	ㄉㄚˋ ㄙㄞˋ / dà sài
仍是	相変わらず	ㄖㄥˊ ㄕˋ / réng shì
分子	分子	ㄈㄣ ㄗˇ / fēn zǐ
化石	化石	ㄏㄨㄚˋ ㄕˊ / huà shí
尺寸	寸法、サイズ	ㄔˇ ㄘㄨㄣˋ / chǐ cùn
心臟病	心臓病	ㄒㄧㄣ ㄗㄤˋ ㄅㄧㄥˋ / xīn zàng bìng
主持	司会をする、主宰する	ㄓㄨˇ ㄔˊ / zhǔ chí
主義	主義	ㄓㄨˇ ㄧˋ / zhǔ yì
功夫	カンフー、腕前、時間	ㄍㄨㄥ ㄈㄨ / gōng fū
可見	〜であることが分かる	ㄎㄜˇ ㄐㄧㄢˋ / kě jiàn
可能性	可能性	ㄎㄜˇ ㄋㄥˊ ㄒㄧㄥˋ / kě néng xìng
外科	外科	ㄨㄞˋ ㄎㄜ / wài kē
外面	外、外側	ㄨㄞˋ ㄇㄧㄢˋ / wài miàn
本質	本質	ㄅㄣˇ ㄓˊ / běn zhí
民意	民意	ㄇㄧㄣˊ ㄧˋ / mín yì
用品	用品	ㄩㄥˋ ㄆㄧㄣˇ / yòng pǐn
由此	これにより	ㄧㄡˊ ㄘˇ / yóu cǐ
示範	模範を示す	ㄕˋ ㄈㄢˋ / shì fàn
全體	全体、全員	ㄑㄩㄢˊ ㄊㄧˇ / quán tǐ
名稱	名称	ㄇㄧㄥˊ ㄔㄥ / míng chēng
合資	合資	ㄏㄜˊ ㄗ / hé zī
地毯	絨毯、カーペット	ㄉㄧˋ ㄊㄢˇ / dì tǎn
收藏	収集する、コレクション	ㄕㄡ ㄘㄤˊ / shōu cáng
自在	自由自在な	ㄗˋ ㄗㄞˋ / zì zài
自排	オートマ（AT車）	ㄗˋ ㄆㄞˊ / zì pái
行星	惑星	ㄒㄧㄥˊ ㄒㄧㄥ / xíng xīng
困境	苦境、困窮	ㄎㄨㄣˋ ㄐㄧㄥˋ / kùn jìng
那時	あの時	ㄋㄚˋ ㄕˊ / nà shí
那種	あの種類、あのような	ㄋㄚˋ ㄓㄨㄥˇ / nà zhǒng
和諧	調和のとれた	ㄏㄜˊ ㄒㄧㄝˊ / hé xié
延續	継続する	ㄧㄢˊ ㄒㄩˋ / yán xù
性生活	性生活	ㄒㄧㄥˋ ㄕㄥ ㄏㄨㄛˊ / xìng shēng huó
性教育	性教育	ㄒㄧㄥˋ ㄐㄧㄠˋ ㄩˋ / xìng jiào yù
承諾	承諾する、約束する	ㄔㄥˊ ㄋㄨㄛˋ / chéng nuò
信任	信用する、信頼する	ㄒㄧㄣˋ ㄖㄣˋ / xìn rèn
促使	促す	ㄘㄨˋ ㄕˇ / cù shǐ
屍體	死体、遺体	ㄕ ㄊㄧˇ / shī tǐ
律師	弁護士	ㄌㄩˋ ㄕ / lǜ shī
後者	後者	ㄏㄡˋ ㄓㄜˇ / hòu zhě
急速	急速な	ㄐㄧˊ ㄙㄨˋ / jí sù
按照	〜に従って	ㄢˋ ㄓㄠˋ / àn zhào
看看	見てみる	ㄎㄢˋ ㄎㄢˋ / kàn kàn
美女	美女	ㄇㄟˇ ㄋㄩˇ / měi nǚ
致力	尽力する	ㄓˋ ㄌㄧˋ / zhì lì
要點	要点	ㄧㄠˋ ㄉㄧㄢˇ / yào diǎn
重心	重心、中心	ㄓㄨㄥˋ ㄒㄧㄣ / zhòng xīn
倫敦	ロンドン	ㄌㄨㄣˊ ㄉㄨㄣ / lún dūn
真是	全く〜だ、本当に	ㄓㄣ ㄕˋ / zhēn shì
祖先	祖先	ㄗㄨˇ ㄒㄧㄢ / zǔ xiān
唯有	ただ〜だけが	ㄨㄟˊ ㄧㄡˇ / wéi yǒu
帶動	牽引する、引っ張る	ㄉㄞˋ ㄉㄨㄥˋ / dài dòng
